,Symbol,Name,Size_Index,BM_Ratio_Index,Momentum_Index,ESG_Index,Monthly Return,Benchmark_Return,Abnormal_Return,Month
714,KAR,"KAR Auction Services, Inc.",2,1.0,1.0,Leader,14.6,10.191666666666666,4.408333333333333,2020-08
715,KBH,KB Home,3,5.0,5.0,Average,6.6,5.875,0.7249999999999996,2020-08
716,KBR,"KBR, Inc.",3,2.0,2.0,Average,12.4,0.509090909090909,11.89090909090909,2020-08
717,KELYA,"Kelly Services, Inc. Class A",1,5.0,2.0,Leader,28.2,14.32727272727273,13.87272727272727,2020-08
718,KEX,Kirby Corporation,3,4.0,1.0,Laggard,-8.2,3.508333333333333,-11.708333333333332,2020-08
719,KEY,KeyCorp,4,5.0,2.0,Average,4.1,2.609090909090909,1.4909090909090907,2020-08
720,KEYS,Keysight Technologies Inc,4,3.0,3.0,Leader,-1.4,4.681818181818182,-6.081818181818182,2020-08
721,KFY,Korn Ferry,2,3.0,2.0,Average,8.5,7.718181818181819,0.7818181818181813,2020-08
722,KHC,Kraft Heinz Company,5,1.0,3.0,Average,3.1,3.8666666666666667,-0.7666666666666666,2020-08
723,KIM,Kimco Realty Corporation,3,5.0,2.0,Average,7.5,1.6090909090909091,5.890909090909091,2020-08
724,KLAC,KLA Corporation,5,2.0,5.0,Average,3.1,3.5500000000000003,-0.4500000000000002,2020-08
725,KLIC,"Kulicke & Soffa Industries, Inc.",2,4.0,4.0,Average,1.2,2.581818181818182,-1.381818181818182,2020-08
726,KMB,Kimberly-Clark Corporation,5,2.0,3.0,Leader,3.8,3.8363636363636364,-0.0363636363636366,2020-08
727,KMI,Kinder Morgan Inc Class P,5,4.0,1.0,Average,-2.0,5.6499999999999995,-7.6499999999999995,2020-08
728,KMPR,Kemper Corporation,3,5.0,4.0,Laggard,-0.7,-0.05454545454545472,-0.6454545454545453,2020-08
729,KMT,Kennametal Inc.,2,3.0,2.0,Average,8.4,7.718181818181819,0.6818181818181817,2020-08
730,KMX,"CarMax, Inc.",4,4.0,4.0,Average,10.3,4.463636363636364,5.836363636363637,2020-08
731,KN,Knowles Corp.,2,2.0,2.0,Average,-1.3,2.772727272727273,-4.072727272727273,2020-08
732,KNSL,"Kinsale Capital Group, Inc.",3,3.0,5.0,Laggard,6.4,5.008333333333332,1.3916666666666684,2020-08
733,KNX,Knight-Swift Transportation Holdings Inc. Class A,4,4.0,4.0,Average,4.5,4.463636363636364,0.036363636363636154,2020-08
734,KO,Coca-Cola Company,5,2.0,2.0,Leader,4.8,6.972727272727273,-2.172727272727273,2020-08
735,KR,Kroger Co.,5,4.0,5.0,Average,3.1,7.033333333333332,-3.9333333333333322,2020-08
736,KRA,Kraton Corporation,1,1.0,1.0,Average,6.8,14.166666666666664,-7.3666666666666645,2020-08
737,KRC,Kilroy Realty Corporation,4,5.0,3.0,Leader,0.4,1.4083333333333334,-1.0083333333333333,2020-08
738,KREF,KKR Real Estate Finance Trust Inc.,1,5.0,5.0,Average,9.3,8.7,0.6000000000000014,2020-08
739,KRG,Kite Realty Group Trust,1,5.0,3.0,Laggard,13.9,8.533333333333333,5.366666666666667,2020-08
740,KSS,Kohl's Corporation,3,5.0,1.0,Average,12.2,8.008333333333333,4.191666666666666,2020-08
741,KSU,Kansas City Southern,4,4.0,5.0,Leader,5.9,-0.5749999999999997,6.475,2020-08
742,KTB,"Kontoor Brands, Inc.",1,1.0,3.0,Average,15.3,13.227272727272727,2.072727272727274,2020-08
743,KWR,Quaker Chemical Corporation,3,1.0,4.0,Laggard,-2.1,0.7000000000000002,-2.8000000000000003,2020-08
744,L,Loews Corporation,4,5.0,2.0,Average,-1.3,2.609090909090909,-3.909090909090909,2020-08
745,LAD,"Lithia Motors, Inc. Class A",3,3.0,5.0,Average,8.8,5.008333333333332,3.7916666666666687,2020-08
746,LAMR,Lamar Advertising Company Class A,4,1.0,2.0,Laggard,5.3,3.763636363636365,1.5363636363636348,2020-08
747,LANC,Lancaster Colony Corporation,3,3.0,3.0,Laggard,12.1,4.481818181818182,7.618181818181817,2020-08
748,LB,"L Brands, Inc.",4,1.0,3.0,Average,20.4,6.125,14.274999999999999,2020-08
749,LCI,"Lannett Company, Inc.",1,1.0,3.0,Average,-11.6,13.227272727272727,-24.827272727272728,2020-08
750,LCII,LCI Industries,3,2.0,5.0,Average,-9.7,2.625,-12.325,2020-08
751,LDOS,"Leidos Holdings, Inc.",4,1.0,4.0,Average,-4.9,2.545454545454545,-7.445454545454545,2020-08
752,LEA,Lear Corporation,4,4.0,2.0,Average,3.2,4.0583333333333345,-0.8583333333333343,2020-08
753,LECO,"Lincoln Electric Holdings, Inc.",3,2.0,3.0,Average,7.0,5.627272727272728,1.3727272727272721,2020-08
754,LEG,"Leggett & Platt, Incorporated",3,1.0,4.0,Average,2.3,0.7000000000000002,1.5999999999999996,2020-08
755,LEN,Lennar Corporation Class A,5,5.0,5.0,Average,3.4,1.366666666666667,2.033333333333333,2020-08
756,LFUS,"Littelfuse, Inc.",3,2.0,3.0,Average,2.1,5.627272727272728,-3.527272727272728,2020-08
757,LGIH,"LGI Homes, Inc.",3,4.0,5.0,Average,-2.0,4.8500000000000005,-6.8500000000000005,2020-08
758,LGND,Ligand Pharmaceuticals Incorporated,2,3.0,5.0,Average,-13.0,-4.058333333333333,-8.941666666666666,2020-08
759,LH,Laboratory Corporation of America Holdings,5,1.0,4.0,Average,-8.9,0.2636363636363636,-9.163636363636364,2020-08
760,LHCG,"LHC Group, Inc.",4,2.0,5.0,Average,6.8,5.041666666666667,1.7583333333333329,2020-08
761,LHX,L3Harris Technologies Inc,5,1.0,1.0,Average,7.4,7.833333333333332,-0.4333333333333318,2020-08
762,LII,Lennox International Inc.,4,2.0,3.0,Average,4.5,6.0636363636363635,-1.5636363636363635,2020-08
763,LIN,Linde plc,5,3.0,4.0,Average,1.9,6.718181818181818,-4.818181818181818,2020-08
764,LITE,"Lumentum Holdings, Inc.",4,4.0,5.0,Leader,-7.4,-0.5749999999999997,-6.825000000000001,2020-08
765,LIVN,LivaNova Plc,2,1.0,1.0,Average,0.8,10.191666666666666,-9.391666666666666,2020-08
766,LKQ,LKQ Corporation,4,2.0,3.0,Average,12.6,6.0636363636363635,6.536363636363636,2020-08
767,LLY,Eli Lilly and Company,5,2.0,5.0,Average,-0.8,3.5500000000000003,-4.3500000000000005,2020-08
768,LMAT,"LeMaitre Vascular, Inc.",1,2.0,4.0,Average,10.4,2.4454545454545453,7.954545454545455,2020-08
769,LMNX,Luminex Corp,2,3.0,5.0,Average,-26.7,-4.058333333333333,-22.641666666666666,2020-08
770,LMT,Lockheed Martin Corporation,5,2.0,3.0,Average,3.6,3.8363636363636364,-0.23636363636363633,2020-08
771,LNC,Lincoln National Corporation,4,5.0,1.0,Average,-3.3,7.633333333333333,-10.933333333333334,2020-08
772,LNN,Lindsay Corporation,1,2.0,5.0,Average,3.4,-4.283333333333334,7.683333333333334,2020-08
773,LNT,Alliant Energy Corp,4,5.0,5.0,Leader,0.6,0.4166666666666666,0.1833333333333334,2020-08
774,LNTH,Lantheus Holdings Inc,1,2.0,2.0,Average,-0.4,7.763636363636365,-8.163636363636364,2020-08
775,LOCO,El Pollo Loco Holdings Inc,1,1.0,5.0,Average,-9.6,0.2916666666666668,-9.891666666666666,2020-08
776,LOPE,"Grand Canyon Education, Inc.",3,4.0,2.0,Average,6.0,2.218181818181818,3.781818181818182,2020-08
777,LOW,"Lowe's Companies, Inc.",5,3.0,4.0,Leader,10.6,6.718181818181818,3.881818181818182,2020-08
778,LPG,Dorian LPG Ltd.,1,5.0,5.0,Laggard,-1.2,8.7,-9.899999999999999,2020-08
779,LPSN,"LivePerson, Inc.",3,2.0,4.0,Average,38.8,6.236363636363635,32.56363636363636,2020-08
780,LPX,Louisiana-Pacific Corporation,3,4.0,5.0,Average,4.5,4.8500000000000005,-0.35000000000000053,2020-08
781,LRCX,Lam Research Corporation,5,3.0,5.0,Leader,-10.8,2.891666666666668,-13.691666666666668,2020-08
782,LSI,"Life Storage, Inc.",3,4.0,4.0,Average,7.4,2.9999999999999996,4.4,2020-08
783,LSTR,"Landstar System, Inc.",3,3.0,4.0,Average,9.5,2.036363636363636,7.463636363636364,2020-08
784,LTC,"LTC Properties, Inc.",2,4.0,3.0,Laggard,-1.3,2.072727272727272,-3.372727272727272,2020-08
785,LTHM,Livent Corporation,1,3.0,4.0,Laggard,35.2,10.08181818181818,25.118181818181824,2020-08
786,LUMN,"Lumen Technologies, Inc.",4,1.0,2.0,Average,14.0,3.763636363636365,10.236363636363635,2020-08
787,LUV,Southwest Airlines Co.,4,4.0,1.0,Average,21.7,2.991666666666667,18.708333333333332,2020-08
788,LVS,Las Vegas Sands Corp.,5,4.0,1.0,Average,16.2,5.6499999999999995,10.55,2020-08
789,LW,"Lamb Weston Holdings, Inc.",4,2.0,1.0,Average,5.0,9.508333333333331,-4.508333333333331,2020-08
790,LXP,Lexington Realty Trust,3,5.0,5.0,Laggard,-2.0,5.875,-7.875,2020-08
791,LYB,LyondellBasell Industries NV,5,4.0,1.0,Average,6.4,5.6499999999999995,0.7500000000000009,2020-08
792,LYV,"Live Nation Entertainment, Inc.",4,1.0,1.0,Average,21.3,6.099999999999999,15.200000000000003,2020-08
793,LZB,LaZBoy Incorporated,2,3.0,3.0,Average,14.2,5.0249999999999995,9.175,2020-08
794,M,Macy's Inc,2,3.0,1.0,Average,15.0,4.575,10.425,2020-08
795,MA,Mastercard Incorporated Class A,5,3.0,3.0,Average,16.1,9.036363636363637,7.063636363636364,2020-08
796,MAA,"Mid-America Apartment Communities, Inc.",4,5.0,5.0,Average,-1.7,0.4166666666666666,-2.1166666666666667,2020-08
797,MAC,Macerich Company,2,5.0,1.0,Average,5.9,8.508333333333335,-2.6083333333333343,2020-08
798,MAN,ManpowerGroup Inc.,3,3.0,1.0,Average,6.6,1.591666666666667,5.008333333333333,2020-08
799,MANH,"Manhattan Associates, Inc.",4,2.0,3.0,Average,1.5,6.0636363636363635,-4.5636363636363635,2020-08
800,MANT,ManTech International Corporation Class A,3,2.0,2.0,Laggard,7.6,0.509090909090909,7.090909090909091,2020-08
801,MAR,"Marriott International, Inc. Class A",5,1.0,1.0,Average,22.8,7.833333333333332,14.966666666666669,2020-08
802,MAS,Masco Corporation,4,2.0,5.0,Average,2.0,5.041666666666667,-3.041666666666667,2020-08
803,MASI,Masimo Corporation,4,3.0,4.0,Laggard,1.8,0.6545454545454544,1.1454545454545455,2020-08
804,MAT,"Mattel, Inc.",3,1.0,2.0,Average,-3.3,7.018181818181817,-10.318181818181817,2020-08
805,MATW,Matthews International Corporation Class A,1,1.0,2.0,Leader,1.4,5.733333333333334,-4.333333333333334,2020-08
806,MATX,"Matson, Inc.",2,3.0,3.0,Laggard,10.7,5.0249999999999995,5.675,2020-08
807,MCD,McDonald's Corporation,5,2.0,2.0,Average,10.5,6.972727272727273,3.5272727272727273,2020-08
808,MCHP,Microchip Technology Incorporated,5,1.0,4.0,Average,8.2,0.2636363636363636,7.936363636363636,2020-08
809,MCK,McKesson Corporation,5,1.0,3.0,Average,2.5,3.8666666666666667,-1.3666666666666667,2020-08
810,MCO,Moody's Corporation,5,2.0,4.0,Average,4.9,4.918181818181818,-0.018181818181817633,2020-08
811,MCRI,"Monarch Casino & Resort, Inc.",1,3.0,3.0,Laggard,27.1,6.245454545454546,20.854545454545455,2020-08
812,MCS,Marcus Corporation,1,4.0,1.0,Average,13.5,9.208333333333334,4.291666666666666,2020-08
813,MCY,Mercury General Corporation,2,5.0,3.0,Laggard,4.2,5.7250000000000005,-1.5250000000000004,2020-08
814,MD,"MEDNAX, Inc.",2,1.0,3.0,Average,-7.0,1.7999999999999992,-8.799999999999999,2020-08
815,MDC,"M.D.C. Holdings, Inc.",3,5.0,5.0,Average,-2.5,5.875,-8.375,2020-08
816,MDLZ,"Mondelez International, Inc. Class A",5,1.0,3.0,Average,5.3,3.8666666666666667,1.4333333333333331,2020-08
817,MDP,Meredith Corporation,1,1.0,1.0,Laggard,-2.5,14.166666666666664,-16.666666666666664,2020-08
818,MDRX,"Allscripts Healthcare Solutions, Inc.",2,1.0,3.0,Leader,-0.8,1.7999999999999992,-2.599999999999999,2020-08
819,MDT,Medtronic Plc,5,2.0,2.0,Average,11.4,6.972727272727273,4.427272727272728,2020-08
820,MDU,MDU Resources Group Inc,3,4.0,2.0,Average,12.6,2.218181818181818,10.381818181818183,2020-08
821,MED,"Medifast, Inc.",2,2.0,5.0,Average,-2.6,-2.1416666666666666,-0.4583333333333335,2020-08
822,MEDP,"Medpace Holdings, Inc.",3,2.0,5.0,Average,8.7,2.625,6.074999999999999,2020-08
823,MEI,"Methode Electronics, Inc.",1,2.0,4.0,Leader,0.4,2.4454545454545453,-2.0454545454545454,2020-08
824,MERC,Mercer International Inc.,1,4.0,3.0,Average,12.5,9.42727272727273,3.0727272727272705,2020-08
825,MET,"MetLife, Inc.",5,5.0,2.0,Average,2.8,2.227272727272727,0.5727272727272728,2020-08
826,MGLN,"Magellan Health, Inc.",2,2.0,4.0,Average,1.7,7.172727272727273,-5.472727272727273,2020-08
827,MGM,MGM Resorts International,4,3.0,1.0,Average,39.8,10.433333333333334,29.366666666666664,2020-08
828,MGPI,"MGP Ingredients, Inc.",1,3.0,2.0,Average,-1.7,6.727272727272726,-8.427272727272726,2020-08
829,MHK,"Mohawk Industries, Inc.",4,5.0,1.0,Average,15.6,7.633333333333333,7.966666666666667,2020-08
830,MHO,"M/I Homes, Inc.",2,5.0,5.0,Average,2.2,8.783333333333333,-6.583333333333333,2020-08
831,MIDD,Middleby Corporation,3,1.0,1.0,Average,17.9,7.591666666666665,10.308333333333334,2020-08
832,MIK,Michaels Companies Inc,1,1.0,4.0,Average,56.7,13.409090909090908,43.290909090909096,2020-08
833,MKC,"McCormick & Company, Incorporated",5,1.0,5.0,Average,5.8,2.3833333333333333,3.4166666666666665,2020-08
834,MKSI,"MKS Instruments, Inc.",4,3.0,4.0,Laggard,-6.0,0.6545454545454544,-6.654545454545454,2020-08
835,MKTX,MarketAxess Holdings Inc.,5,3.0,5.0,Average,-5.8,2.891666666666668,-8.691666666666668,2020-08
836,MLAB,"Mesa Laboratories, Inc.",2,1.0,3.0,Laggard,3.9,1.7999999999999992,2.1000000000000005,2020-08
837,MLHR,"Herman Miller, Inc.",2,2.0,1.0,Leader,1.7,12.333333333333334,-10.633333333333335,2020-08
838,MLI,"Mueller Industries, Inc.",2,3.0,4.0,Laggard,6.2,-1.4800000000000002,7.680000000000001,2020-08
839,MLM,"Martin Marietta Materials, Inc.",4,4.0,2.0,Average,-1.8,4.0583333333333345,-5.858333333333334,2020-08
840,MMC,"Marsh & McLennan Companies, Inc.",5,1.0,4.0,Leader,-1.4,0.2636363636363636,-1.6636363636363636,2020-08
841,MMI,"Marcus & Millichap, Inc.",1,3.0,3.0,Average,3.6,6.245454545454546,-2.645454545454546,2020-08
842,MMM,3M Company,5,2.0,1.0,Leader,9.3,6.675000000000001,2.625,2020-08
843,MMS,"MAXIMUS, Inc.",3,3.0,3.0,Average,4.9,4.481818181818182,0.418181818181818,2020-08
844,MMSI,"Merit Medical Systems, Inc.",3,2.0,3.0,Average,9.8,5.627272727272728,4.172727272727273,2020-08
845,MNRO,Monro Inc,2,2.0,2.0,Average,-17.7,2.772727272727273,-20.472727272727273,2020-08
846,MNST,Monster Beverage Corporation,5,3.0,3.0,Laggard,6.9,9.036363636363637,-2.1363636363636367,2020-08
847,MO,Altria Group Inc,5,2.0,1.0,Average,6.3,6.675000000000001,-0.3750000000000009,2020-08
848,MOG.A,Moog Inc. Class A,2,2.0,2.0,Average,12.7,2.772727272727273,9.927272727272726,2020-08
849,MOH,"Molina Healthcare, Inc.",4,4.0,5.0,Average,0.1,-0.5749999999999997,0.6749999999999997,2020-08
850,MOS,Mosaic Company,3,5.0,1.0,Average,35.3,8.008333333333333,27.291666666666664,2020-08
851,MPC,Marathon Petroleum Corporation,5,4.0,1.0,Average,-5.7,5.6499999999999995,-11.35,2020-08
852,MPW,"Medical Properties Trust, Inc.",4,5.0,5.0,Laggard,-7.7,0.4166666666666666,-8.116666666666667,2020-08
853,MPWR,"Monolithic Power Systems, Inc.",4,3.0,5.0,Laggard,0.8,3.4583333333333335,-2.658333333333333,2020-08
854,MRCY,"Mercury Systems, Inc.",3,3.0,2.0,Average,-2.2,3.5545454545454542,-5.754545454545454,2020-08
855,MRK,"Merck & Co., Inc.",5,2.0,2.0,Average,6.3,6.972727272727273,-0.6727272727272728,2020-08
856,MRO,Marathon Oil Corporation,3,5.0,1.0,Average,-3.8,8.008333333333333,-11.808333333333334,2020-08
857,MRTN,"Marten Transport, Ltd.",2,4.0,5.0,Average,2.3,-1.033333333333333,3.333333333333333,2020-08
858,MS,Morgan Stanley,5,5.0,5.0,Average,6.9,1.366666666666667,5.533333333333333,2020-08
859,MSA,"MSA Safety, Inc.",3,2.0,4.0,Average,6.6,6.236363636363635,0.3636363636363642,2020-08
860,MSFT,Microsoft Corporation,5,3.0,4.0,Leader,10.3,6.718181818181818,3.581818181818183,2020-08
861,MSI,"Motorola Solutions, Inc.",5,1.0,1.0,Average,10.7,7.833333333333332,2.866666666666667,2020-08
862,MSM,"MSC Industrial Direct Co., Inc. Class A",3,3.0,3.0,Average,-0.2,4.481818181818182,-4.6818181818181825,2020-08
863,MSTR,MicroStrategy Incorporated Class A,2,4.0,4.0,Average,16.6,2.581818181818182,14.01818181818182,2020-08
864,MTB,M&T Bank Corporation,4,5.0,2.0,Average,-1.5,2.609090909090909,-4.109090909090909,2020-08
865,MTD,Mettler-Toledo International Inc.,5,2.0,4.0,Leader,3.8,4.918181818181818,-1.1181818181818182,2020-08
866,MTDR,Matador Resources Company,1,5.0,2.0,Laggard,12.1,14.32727272727273,-2.22727272727273,2020-08
867,MTH,Meritage Homes Corporation,3,5.0,5.0,Average,-3.2,5.875,-9.075,2020-08
868,MTOR,"Meritor, Inc.",2,1.0,4.0,Average,0.0,2.0454545454545454,-2.0454545454545454,2020-08
869,MTRN,Materion Corporation,2,4.0,4.0,Average,-4.7,2.581818181818182,-7.281818181818182,2020-08
870,MTRX,Matrix Service Company,1,3.0,1.0,Average,5.5,13.725,-8.225,2020-08
871,MTSC,MTS Systems Corporation,1,1.0,1.0,Leader,31.5,14.166666666666664,17.333333333333336,2020-08
872,MTX,Minerals Technologies Inc.,2,3.0,3.0,Average,8.4,5.0249999999999995,3.375000000000001,2020-08
873,MTZ,"MasTec, Inc.",3,2.0,1.0,Average,16.2,7.708333333333332,8.491666666666667,2020-08
874,MU,"Micron Technology, Inc.",5,5.0,4.0,Average,-9.1,2.436363636363636,-11.536363636363635,2020-08
875,MUR,Murphy Oil Corporation,2,5.0,2.0,Laggard,5.0,6.481818181818183,-1.4818181818181833,2020-08
876,MUSA,"Murphy USA, Inc.",3,3.0,5.0,Average,1.9,5.008333333333332,-3.108333333333332,2020-08
877,MXIM,"Maxim Integrated Products, Inc.",4,3.0,3.0,Average,1.2,4.681818181818182,-3.4818181818181815,2020-08
878,MXL,MaxLinear inc,2,1.0,5.0,Laggard,-3.9,0.28333333333333277,-4.183333333333333,2020-08
879,MYE,"Myers Industries, Inc.",1,2.0,4.0,Average,1.6,2.4454545454545453,-0.8454545454545452,2020-08
880,MYGN,"Myriad Genetics, Inc.",1,1.0,1.0,Laggard,10.8,14.166666666666664,-3.3666666666666636,2020-08
881,MYL,Mylan N.V.,4,1.0,1.0,Average,1.7,6.099999999999999,-4.399999999999999,2020-08
882,MYRG,MYR Group Inc.,1,3.0,5.0,Average,5.8,0.29999999999999966,5.5,2020-08
883,NATI,National Instruments Corporation,3,3.0,2.0,Leader,1.8,3.5545454545454542,-1.7545454545454542,2020-08
884,NAVI,Navient Corp,2,5.0,2.0,Laggard,14.2,6.481818181818183,7.718181818181816,2020-08
885,NBHC,National Bank Holdings Corporation Class A,1,4.0,4.0,Average,3.1,8.781818181818183,-5.681818181818183,2020-08
886,NBL,"Noble Energy, Inc.",3,5.0,1.0,Average,-0.2,8.008333333333333,-8.208333333333332,2020-08
887,NBTB,NBT Bancorp Inc.,2,4.0,3.0,Average,3.2,2.072727272727272,1.1272727272727283,2020-08
888,NCLH,Norwegian Cruise Line Holdings Ltd.,3,4.0,1.0,Average,25.4,3.508333333333333,21.891666666666666,2020-08
889,NCR,NCR Corporation,2,1.0,1.0,Average,10.9,10.191666666666666,0.7083333333333339,2020-08
890,NDAQ,"Nasdaq, Inc.",5,1.0,5.0,Average,2.4,2.3833333333333333,0.016666666666666607,2020-08
891,NDSN,Nordson Corporation,4,2.0,4.0,Average,-3.5,0.22727272727272732,-3.7272727272727275,2020-08
892,NEE,"NextEra Energy, Inc.",5,4.0,4.0,Leader,0.0,1.7545454545454546,-1.7545454545454546,2020-08
893,NEM,Newmont Corporation,5,5.0,5.0,Average,-2.8,1.366666666666667,-4.166666666666667,2020-08
894,NEO,"NeoGenomics, Inc.",3,2.0,5.0,Average,1.9,2.625,-0.7250000000000001,2020-08
895,NEOG,Neogen Corporation,3,3.0,3.0,Average,-0.7,4.481818181818182,-5.1818181818181825,2020-08
896,NEU,NewMarket Corporation,3,3.0,2.0,Laggard,-0.6,3.5545454545454542,-4.154545454545454,2020-08
897,NFBK,"Northfield Bancorp, Inc.",1,5.0,3.0,Average,1.7,8.533333333333333,-6.833333333333333,2020-08
898,NFG,National Fuel Gas Company,3,5.0,4.0,Average,12.5,-0.05454545454545472,12.554545454545455,2020-08
899,NFLX,"Netflix, Inc.",5,2.0,5.0,Laggard,8.3,3.5500000000000003,4.75,2020-08
900,NGVT,Ingevity Corporation,3,1.0,1.0,Average,-4.0,7.591666666666665,-11.591666666666665,2020-08
901,NI,NiSource Inc,4,4.0,2.0,Average,-9.4,4.0583333333333345,-13.458333333333336,2020-08
902,NJR,New Jersey Resources Corporation,3,4.0,1.0,Average,-3.0,3.508333333333333,-6.508333333333333,2020-08
903,NKE,"NIKE, Inc. Class B",5,3.0,3.0,Average,14.9,9.036363636363637,5.863636363636363,2020-08
904,NKTR,Nektar Therapeutics,3,4.0,1.0,Average,-12.7,3.508333333333333,-16.208333333333332,2020-08
905,NLOK,NortonLifeLock Inc.,4,4.0,5.0,Average,10.2,-0.5749999999999997,10.774999999999999,2020-08
906,NLSN,Nielsen Holdings Plc,3,1.0,1.0,Average,6.3,7.591666666666665,-1.2916666666666652,2020-08
907,NMIH,"NMI Holdings, Inc. Class A",2,4.0,1.0,Laggard,10.5,5.291666666666667,5.208333333333333,2020-08
908,NNN,"National Retail Properties, Inc.",4,5.0,2.0,Laggard,0.0,2.609090909090909,-2.609090909090909,2020-08
909,NOC,Northrop Grumman Corporation,5,1.0,2.0,Leader,5.9,4.6454545454545455,1.2545454545454549,2020-08
910,NOV,"National Oilwell Varco, Inc.",3,4.0,1.0,Average,4.3,3.508333333333333,0.791666666666667,2020-08
911,NOW,"ServiceNow, Inc.",5,3.0,5.0,Average,9.7,2.891666666666668,6.808333333333332,2020-08
912,NP,Neenah Inc,1,2.0,3.0,Average,0.3,1.8909090909090913,-1.5909090909090913,2020-08
913,NPK,"National Presto Industries, Inc.",1,4.0,5.0,Average,5.3,8.883333333333333,-3.583333333333333,2020-08
914,NPO,"EnPro Industries, Inc.",1,1.0,3.0,Average,22.6,13.227272727272727,9.372727272727275,2020-08
915,NRG,"NRG Energy, Inc.",4,3.0,2.0,Laggard,1.8,3.4909090909090916,-1.6909090909090916,2020-08
916,NSA,National Storage Affiliates Trust,3,3.0,3.0,Laggard,11.3,4.481818181818182,6.818181818181818,2020-08
917,NSC,Norfolk Southern Corporation,5,5.0,4.0,Average,11.1,2.436363636363636,8.663636363636364,2020-08
918,NSIT,"Insight Enterprises, Inc.",2,3.0,3.0,Average,20.0,5.0249999999999995,14.975000000000001,2020-08
919,NSP,"Insperity, Inc.",3,2.0,1.0,Average,0.8,7.708333333333332,-6.908333333333332,2020-08
920,NTAP,"NetApp, Inc.",4,1.0,1.0,Average,7.0,6.099999999999999,0.9000000000000012,2020-08
921,NTCT,"NetScout Systems, Inc.",2,1.0,5.0,Average,-9.1,0.28333333333333277,-9.383333333333333,2020-08
922,NTGR,"NETGEAR, Inc.",1,4.0,5.0,Average,8.5,8.883333333333333,-0.38333333333333286,2020-08
923,NTRS,Northern Trust Corporation,4,5.0,3.0,Leader,4.5,1.4083333333333334,3.091666666666667,2020-08
924,NTUS,Natus Medical Incorporated,1,2.0,2.0,Average,-2.3,7.763636363636365,-10.063636363636364,2020-08
925,NUE,Nucor Corporation,4,5.0,3.0,Average,8.4,1.4083333333333334,6.991666666666667,2020-08
926,NUS,"Nu Skin Enterprises, Inc. Class A",2,3.0,4.0,Average,6.2,-1.4800000000000002,7.680000000000001,2020-08
927,NUVA,"NuVasive, Inc.",3,2.0,2.0,Average,-8.8,0.509090909090909,-9.30909090909091,2020-08
928,NVDA,NVIDIA Corporation,5,4.0,5.0,Leader,26.0,7.033333333333332,18.96666666666667,2020-08
929,NVR,"NVR, Inc.",4,4.0,4.0,Average,6.1,4.463636363636364,1.6363636363636358,2020-08
930,NVT,nVent Electric plc,3,1.0,2.0,Laggard,5.3,7.018181818181817,-1.718181818181817,2020-08
931,NWBI,"Northwest Bancshares, Inc.",2,4.0,1.0,Laggard,4.6,5.291666666666667,-0.6916666666666673,2020-08
932,NWE,NorthWestern Corporation,3,4.0,2.0,Average,-8.2,2.218181818181818,-10.418181818181818,2020-08
933,NWL,Newell Brands Inc,4,1.0,5.0,Leader,-1.2,3.2750000000000004,-4.4750000000000005,2020-08
934,NWN,Northwest Natural Holding Co.,2,3.0,2.0,Average,-4.4,7.718181818181819,-12.118181818181819,2020-08
935,NWSA,News Corporation Class A,4,4.0,2.0,Laggard,18.9,4.0583333333333345,14.841666666666665,2020-08
936,NX,Quanex Building Products Corporation,1,2.0,3.0,Average,19.6,1.8909090909090913,17.70909090909091,2020-08
937,NXGN,"NextGen Healthcare, Inc.",1,2.0,4.0,Average,-9.3,2.4454545454545453,-11.745454545454546,2020-08
938,NXRT,NexPoint Residential Trust Inc,1,3.0,4.0,Laggard,8.3,10.08181818181818,-1.7818181818181795,2020-08
939,NYCB,"New York Community Bancorp, Inc.",3,5.0,4.0,Average,-12.4,-0.05454545454545472,-12.345454545454546,2020-08
940,NYMT,"New York Mortgage Trust, Inc.",1,5.0,2.0,Laggard,0.8,14.32727272727273,-13.52727272727273,2020-08
941,NYT,New York Times Company Class A,4,4.0,5.0,Average,-6.1,-0.5749999999999997,-5.525,2020-08
942,O,Realty Income Corporation,5,5.0,3.0,Average,3.7,2.275,1.4250000000000003,2020-08
943,OC,Owens Corning,4,3.0,3.0,Leader,11.9,4.681818181818182,7.218181818181819,2020-08
944,ODFL,"Old Dominion Freight Line, Inc.",5,4.0,5.0,Average,10.6,7.033333333333332,3.5666666666666673,2020-08
945,ODP,ODP Corporation,2,4.0,5.0,Average,5.9,-1.033333333333333,6.933333333333334,2020-08
946,OFC,Corporate Office Properties Trust,3,4.0,4.0,Average,-6.9,2.9999999999999996,-9.9,2020-08
947,OFG,OFG Bancorp,1,4.0,2.0,Average,-1.8,2.9818181818181815,-4.781818181818181,2020-08
948,OFIX,"Orthofix Medical, Inc.",1,2.0,1.0,Average,-1.2,3.9333333333333336,-5.133333333333334,2020-08
949,OGE,OGE Energy Corp.,4,5.0,3.0,Average,-3.2,1.4083333333333334,-4.608333333333333,2020-08
950,OGS,"ONE Gas, Inc.",3,4.0,3.0,Average,-1.4,5.4,-6.800000000000001,2020-08
951,OHI,"Omega Healthcare Investors, Inc.",4,4.0,2.0,Average,-4.4,4.0583333333333345,-8.458333333333336,2020-08
952,OI,O-I Glass Inc,2,1.0,3.0,Average,4.2,1.7999999999999992,2.4000000000000012,2020-08
