Symbol,Name,Stock Exchange,Company Main Business,Size,Book Value Per Shr Tangble,Common Shares Outstdg,MktVal Co,Book to Market Ratio,Momentum,Monthly Return,Sales,MSCI ESG Rtg Score Environmental,MSCI ESG Rtg Score Governance,MSCI ESG Rtg Score Social,MSCI ESG Rtg Overall Company Rating,1 MktVal Co,1 Closing Price,2 MktVal Co,2 Closing Price,3 MktVal Co,3 Closing Price,4 MktVal Co,4 Closing Price,5 MktVal Co,5 Closing Price,6 MktVal Co,6 Closing Price,7 MktVal Co,7 Closing Price,8 MktVal Co,8 Closing Price,9 MktVal Co,9 Closing Price,10 MktVal Co,10 Closing Price,11 MktVal Co,11 Closing Price,12 MktVal Co,12 Closing Price,13 MktVal Co,13 Closing Price,14 MktVal Co,14 Closing Price,15 MktVal Co,15 Closing Price,16 MktVal Co,16 Closing Price,17 MktVal Co,17 Closing Price,18 MktVal Co,18 Closing Price,19 MktVal Co,19 Closing Price,20 MktVal Co,20 Closing Price,21 MktVal Co,21 Closing Price,22 MktVal Co,22 Closing Price,23 MktVal Co,23 Closing Price,24 MktVal Co,24 Closing Price,25 MktVal Co,25 Closing Price,26 MktVal Co,26 Closing Price,27 MktVal Co,27 Closing Price,28 MktVal Co,28 Closing Price,29 MktVal Co,29 Closing Price,30 MktVal Co,30 Closing Price,31 MktVal Co,31 Closing Price,STD MktVal,STD Closing Price,1 Price Chg (LOCAL),2 Price Chg (LOCAL),3 Price Chg (LOCAL),4 Price Chg (LOCAL),5 Price Chg (LOCAL),6 Price Chg (LOCAL),7 Price Chg (LOCAL),8 Price Chg (LOCAL),9 Price Chg (LOCAL),10 Price Chg (LOCAL),11 Price Chg (LOCAL),12 Price Chg (LOCAL),13 Price Chg (LOCAL),14 Price Chg (LOCAL),15 Price Chg (LOCAL),16 Price Chg (LOCAL),17 Price Chg (LOCAL),18 Price Chg (LOCAL),19 Price Chg (LOCAL),20 Price Chg (LOCAL),21 Price Chg (LOCAL),22 Price Chg (LOCAL),23 Price Chg (LOCAL),24 Price Chg (LOCAL),25 Price Chg (LOCAL),26 Price Chg (LOCAL),27 Price Chg (LOCAL),28 Price Chg (LOCAL),29 Price Chg (LOCAL),30 Price Chg (LOCAL),31 Price Chg (LOCAL)
USB,U.S. Bancorp,NYSE,Finance,"55,526.0",23.2,"1,534.2","90,950.9",0.4,-28.2,1.8,"24,773.0",4.5,5.8,3.8,BB,"53,152.9",34.9,"53,152.9",34.9,"53,152.9",34.9,"52,437.9",34.5,"51,023.1",33.5,"50,521.1",33.2,"52,027.1",34.2,"52,343.6",34.8,"52,343.6",34.8,"52,343.6",34.8,"50,234.7",33.4,"47,674.1",31.7,"44,360.2",29.5,"46,951.0",31.2,"46,213.0",30.7,"46,213.0",30.7,"46,213.0",30.7,"49,647.3",33.0,"48,186.2",32.0,"49,797.9",33.1,"49,587.0",32.9,"49,602.1",32.9,"49,602.1",32.9,"49,602.1",32.9,"49,602.1",32.9,"53,970.3",35.8,"56,666.6",37.6,"54,994.6",36.5,"53,563.6",35.6,"53,563.6",35.6,"53,563.6",35.6,"2,936.7",1.9,-4.3,0.0,0.0,-1.3,-2.7,-1.0,3.0,1.6,0.0,0.0,-4.0,-5.1,-7.0,5.8,-1.6,0.0,0.0,7.4,-2.9,3.3,-0.4,0.0,0.0,0.0,0.0,8.8,5.0,-3.0,-2.6,0.0,0.0
USCR,"U.S. Concrete, Inc.",NASDAQ,Non-Energy Materials,319.8,0.7,16.7,695.7,0.0,-59.1,19.9,"1,435.2",5.3,7.0,4.6,A,290.1,17.4,290.1,17.4,290.1,17.4,295.8,17.7,310.3,18.6,280.9,16.9,292.9,17.6,302.6,18.2,302.6,18.2,302.6,18.2,293.9,17.6,273.4,16.4,264.4,15.9,280.3,16.8,280.3,16.8,280.3,16.8,280.3,16.8,306.9,18.4,295.3,17.7,309.6,18.6,308.4,18.5,296.4,17.8,296.4,17.8,296.4,17.8,296.4,17.8,322.4,19.3,373.1,22.4,339.4,20.4,347.8,20.9,347.8,20.9,347.8,20.9,24.9,1.5,-9.3,0.0,0.0,2.0,4.9,-9.5,4.3,3.3,0.0,0.0,-2.9,-7.0,-3.3,6.0,0.0,0.0,0.0,9.5,-3.8,4.9,-0.4,-3.9,0.0,0.0,0.0,8.8,15.7,-9.0,2.5,0.0,0.0
USNA,"USANA Health Sciences, Inc.",NYSE,Healthcare,"1,922.6",14.1,21.7,"1,700.1",0.2,-2.3,0.2,"1,057.5",3.8,7.1,4.5,BB,"1,776.3",84.5,"1,776.3",84.5,"1,776.3",84.5,"1,795.9",85.5,"1,726.1",82.1,"1,741.0",82.9,"1,821.9",86.7,"1,849.1",88.0,"1,849.1",88.0,"1,849.1",88.0,"1,807.7",86.0,"1,736.0",82.6,"1,734.7",82.6,"1,657.0",78.9,"1,727.8",82.2,"1,727.8",82.2,"1,727.8",82.2,"1,739.1",82.8,"1,718.8",81.8,"1,770.5",84.3,"1,741.2",82.9,"1,705.7",81.2,"1,705.7",81.2,"1,705.7",81.2,"1,705.7",81.2,"1,756.8",83.6,"1,777.6",84.6,"1,767.7",84.1,"1,780.3",84.7,"1,780.3",84.7,"1,780.3",84.7,46.3,2.2,-5.3,0.0,0.0,1.1,-3.9,0.9,4.6,1.5,0.0,0.0,-2.2,-4.0,-0.1,-4.5,4.3,0.0,0.0,0.7,-1.2,3.0,-1.6,-2.0,0.0,0.0,0.0,3.0,1.2,-0.6,0.7,0.0,0.0
USPH,"U.S. Physical Therapy, Inc.",NYSE,Healthcare,969.7,-10.2,12.8,"1,460.7",-0.1,-32.2,6.7,435.9,5.9,4.8,5.2,A,892.8,69.5,892.8,69.5,892.8,69.5,904.1,70.4,915.8,71.3,869.0,67.7,880.1,68.5,914.0,71.2,914.0,71.2,914.0,71.2,885.6,69.0,888.3,69.2,859.3,66.9,876.1,68.2,870.2,67.8,870.2,67.8,870.2,67.8,948.0,73.8,964.5,75.1,972.4,75.7,972.9,75.8,962.9,75.0,962.9,75.0,962.9,75.0,962.9,75.0,998.5,77.7,972.6,75.7,972.6,75.7,952.3,74.1,952.3,74.1,952.3,74.1,41.7,3.2,-7.9,0.0,0.0,1.3,1.3,-5.1,1.3,3.9,0.0,0.0,-3.1,0.3,-3.3,2.0,-0.7,0.0,0.0,8.9,1.7,0.8,0.1,-1.0,0.0,0.0,0.0,3.7,-2.6,0.0,-2.1,0.0,0.0
UTHR,United Therapeutics Corporation,NASDAQ,Healthcare,"4,822.0",59.7,43.9,"3,865.0",0.7,10.3,8.1,"1,430.9",4.2,2.6,5.0,B,"4,802.6",109.1,"4,802.6",109.1,"4,802.6",109.1,"4,925.4",111.9,"4,910.0",111.6,"4,971.6",113.0,"4,928.5",112.0,"4,992.3",113.4,"4,992.3",113.4,"4,992.3",113.4,"5,090.5",115.7,"5,028.4",114.3,"4,976.9",113.1,"4,992.3",113.4,"5,121.3",116.4,"5,121.3",116.4,"5,121.3",116.4,"5,248.9",119.3,"5,212.8",118.4,"5,289.4",120.2,"5,158.2",117.2,"5,174.5",117.6,"5,174.5",117.6,"5,174.5",117.6,"5,174.5",117.6,"5,213.3",118.5,"5,141.1",116.8,"5,061.4",115.0,"5,191.3",118.0,"5,191.3",118.0,"5,191.3",118.0,136.1,3.1,-0.4,0.0,0.0,2.6,-0.3,1.3,-0.9,1.3,0.0,0.0,2.0,-1.2,-1.0,0.3,2.6,0.0,0.0,2.5,-0.7,1.5,-2.5,0.3,0.0,0.0,0.0,0.7,-1.4,-1.5,2.6,0.0,0.0
UVE,"Universal Insurance Holdings, Inc.",NYSE,Finance,590.7,15.1,32.6,929.6,0.5,-36.6,1.3,957.0,4.5,6.7,2.2,BB,576.1,17.8,576.1,17.8,576.1,17.8,568.0,17.5,557.3,17.2,557.3,17.2,564.1,17.4,603.7,18.6,603.7,18.6,603.7,18.6,575.8,17.8,542.4,16.7,529.8,16.4,532.7,16.4,548.9,16.9,548.9,16.9,548.9,16.9,583.3,18.0,561.9,17.3,577.7,17.8,584.6,18.0,573.2,17.7,573.2,17.7,573.2,17.7,573.2,17.7,587.8,18.1,607.6,18.8,585.5,18.1,578.7,17.9,578.7,17.9,578.7,17.9,19.7,0.6,-2.5,0.0,0.0,-1.4,-1.9,0.0,1.2,7.0,0.0,0.0,-4.6,-5.8,-2.3,0.6,3.0,0.0,0.0,6.3,-3.7,2.8,1.2,-1.9,0.0,0.0,0.0,2.5,3.4,-3.6,-1.2,0.0,0.0
UVV,Universal Corp,NYSE,Consumer Non-Cyclicals,"1,193.3",49.1,24.7,"1,415.3",0.9,-2.1,-4.0,"1,928.9",3.0,5.4,2.8,BBB,"1,132.1",45.9,"1,132.1",45.9,"1,132.1",45.9,"1,145.2",46.4,"1,104.5",44.8,"1,078.6",43.7,"1,063.0",43.1,"1,109.7",45.0,"1,109.7",45.0,"1,109.7",45.0,"1,070.2",43.4,"1,027.3",41.6,"1,027.0",41.6,"1,021.8",41.4,"1,021.1",41.4,"1,021.1",41.4,"1,021.1",41.4,"1,022.6",41.5,"1,039.1",42.1,"1,050.9",42.6,"1,056.4",42.8,"1,069.7",43.4,"1,069.7",43.4,"1,069.7",43.4,"1,069.7",43.4,"1,094.1",44.4,"1,119.5",45.4,"1,066.7",43.7,"1,076.4",44.1,"1,076.4",44.1,"1,076.4",44.1,37.8,1.5,-5.1,0.0,0.0,1.2,-3.6,-2.3,-1.4,4.4,0.0,0.0,-3.6,-4.0,0.0,-0.5,-0.1,0.0,0.0,0.1,1.6,1.1,0.5,1.3,0.0,0.0,0.0,2.3,2.3,-3.8,0.9,0.0,0.0
V,Visa Inc. Class A,NYSE,Finance,"383,820.9",-6.1,"2,150.6","404,628.3",0.0,10.5,11.4,"22,882.0",9.3,4.9,4.9,A,"297,240.0",175.6,"297,240.0",175.6,"297,240.0",175.6,"298,221.9",176.2,"301,048.3",178.4,"301,622.0",178.8,"308,269.2",182.7,"312,267.6",185.1,"312,267.6",185.1,"312,267.6",185.1,"309,686.3",183.6,"302,786.1",179.5,"298,770.7",177.1,"305,198.6",180.9,"309,568.3",183.5,"309,568.3",183.5,"309,568.3",183.5,"322,879.6",191.4,"319,471.6",189.4,"327,063.6",193.9,"321,597.4",190.6,"322,002.3",190.9,"322,002.3",190.9,"322,002.3",190.9,"322,002.3",190.9,"325,983.9",193.2,"325,309.0",192.8,"327,738.4",194.3,"329,391.8",195.2,"329,391.8",195.2,"329,391.8",195.2,"11,151.4",6.7,-1.8,0.0,0.0,0.3,1.3,0.2,2.2,1.3,0.0,0.0,-0.8,-2.2,-1.3,2.2,1.4,0.0,0.0,4.3,-1.1,2.4,-1.7,0.1,0.0,0.0,0.0,1.2,-0.2,0.7,0.5,0.0,0.0
VAC,Marriott Vacations Worldwide Corporation,NYSE,Consumer Services,"3,405.2",-21.6,41.6,"5,413.3",-0.2,-19.7,17.0,"3,717.0",2.0,4.7,4.8,BB,"3,150.5",76.8,"3,150.5",76.8,"3,150.5",76.8,"3,225.1",78.6,"3,160.3",77.0,"3,086.1",75.2,"3,255.1",79.3,"3,384.7",82.5,"3,384.7",82.5,"3,384.7",82.5,"3,210.4",78.3,"3,113.1",75.9,"2,814.9",68.6,"2,881.3",70.2,"3,109.0",75.8,"3,109.0",75.8,"3,109.0",75.8,"3,521.8",85.8,"3,589.9",87.5,"3,715.8",90.6,"3,728.9",90.9,"3,692.4",90.0,"3,692.4",90.0,"3,692.4",90.0,"3,692.4",90.0,"3,792.8",92.4,"4,049.7",98.7,"3,844.9",93.7,"3,687.7",89.8,"3,687.7",89.8,"3,687.7",89.8,316.1,7.7,-7.5,0.0,0.0,2.4,-2.0,-2.3,5.5,4.0,0.0,0.0,-5.2,-3.0,-9.6,2.4,7.9,0.0,0.0,13.3,1.9,3.5,0.4,-1.0,0.0,0.0,0.0,2.7,6.8,-5.1,-4.1,0.0,0.0
VAR,"Varian Medical Systems, Inc.",NYSE,Healthcare,"10,370.4",10.4,90.7,"12,910.0",0.1,-15.2,9.0,"3,193.1",10.0,5.2,5.1,BBB,"10,097.5",111.4,"10,097.5",111.4,"10,097.5",111.4,"10,369.5",114.4,"10,429.3",115.0,"10,522.7",116.1,"10,602.5",116.9,"10,762.1",118.7,"10,762.1",118.7,"10,762.1",118.7,"11,003.2",121.4,"10,813.3",119.1,"10,590.8",116.6,"10,356.5",114.0,"10,355.6",114.0,"10,355.6",114.0,"10,355.6",114.0,"10,804.3",119.0,"10,558.2",116.3,"10,889.6",119.9,"10,512.7",115.8,"10,481.0",115.4,"10,481.0",115.4,"10,481.0",115.4,"10,481.0",115.4,"10,762.5",118.5,"11,055.8",121.7,"11,265.6",124.1,"11,024.0",121.4,"11,024.0",121.4,"11,024.0",121.4,303.8,3.3,-2.6,0.0,0.0,2.7,0.6,0.9,0.8,1.5,0.0,0.0,2.2,-1.9,-2.1,-2.2,0.0,0.0,0.0,4.3,-2.3,3.1,-3.5,-0.3,0.0,0.0,0.0,2.7,2.7,1.9,-2.1,0.0,0.0
VBTX,"Veritex Holdings, Inc.",NASDAQ,Finance,870.2,14.6,51.1,"1,487.5",0.5,-30.8,3.7,395.9,1.9,5.5,3.6,B,845.4,17.1,845.4,17.1,845.4,17.1,830.1,16.8,801.8,16.2,798.0,15.8,804.0,16.0,837.8,16.6,837.8,16.6,837.8,16.6,793.5,15.8,754.7,15.0,716.4,14.2,730.7,14.5,737.0,14.6,737.0,14.6,737.0,14.6,834.8,16.6,783.4,15.6,829.7,16.5,820.2,16.3,819.7,16.3,819.7,16.3,819.7,16.3,819.7,16.3,870.0,17.3,937.5,18.6,902.8,17.9,882.6,17.5,882.6,17.5,882.6,17.5,53.2,1.1,-2.8,0.0,0.0,-1.8,-3.4,-2.1,0.8,4.2,0.0,0.0,-5.3,-4.9,-5.1,2.0,0.9,0.0,0.0,13.3,-6.2,5.9,-1.2,-0.1,0.0,0.0,0.0,6.1,7.8,-3.7,-2.2,0.0,0.0
VC,Visteon Corporation,NASDAQ,Consumer Cyclicals,"1,677.9",12.6,28.0,"2,421.5",0.1,-8.1,19.5,"2,488.0",4.2,7.6,3.8,BBB,"1,677.0",60.3,"1,677.0",60.3,"1,677.0",60.3,"1,654.2",59.5,"1,653.1",59.4,"1,661.7",59.7,"1,642.2",59.0,"1,734.9",62.4,"1,734.9",62.4,"1,734.9",62.4,"1,752.7",63.0,"1,740.7",62.6,"1,590.8",57.2,"1,734.1",62.3,"1,825.9",65.6,"1,825.9",65.6,"1,825.9",65.6,"1,933.3",69.5,"1,925.2",69.2,"2,024.6",72.8,"2,049.0",73.6,"1,993.9",71.7,"1,993.9",71.7,"1,993.9",71.7,"1,993.9",71.7,"2,071.9",74.5,"2,069.9",74.4,"1,923.0",69.1,"2,003.4",72.0,"2,003.4",72.0,"2,003.4",72.0,155.6,5.6,0.0,0.0,0.0,-1.4,-0.1,0.5,-1.2,5.6,0.0,0.0,1.0,-0.7,-8.6,9.0,5.3,0.0,0.0,5.9,-0.4,5.2,1.2,-2.7,0.0,0.0,0.0,3.9,-0.1,-7.1,4.2,0.0,0.0
VECO,Veeco Instruments Inc.,NASDAQ,Technology,535.8,2.7,49.0,718.1,0.2,-9.3,11.7,425.3,6.2,6.9,3.0,BBB,515.2,10.5,515.2,10.5,515.2,10.5,533.8,10.9,527.5,10.8,533.8,10.9,570.9,11.6,680.6,13.8,680.6,13.8,680.6,13.8,688.0,13.9,622.8,12.6,521.5,10.6,516.0,10.4,537.3,10.9,537.3,10.9,537.3,10.9,553.6,11.2,565.0,11.4,578.3,11.7,561.0,11.4,566.0,11.5,566.0,11.5,566.0,11.5,566.0,11.5,579.3,11.7,594.6,12.0,562.0,11.4,580.3,11.7,580.3,11.7,580.3,11.7,50.6,1.0,-3.8,0.0,0.0,3.6,-1.2,1.2,6.1,19.2,0.0,0.0,1.1,-9.5,-16.3,-1.0,4.1,0.0,0.0,3.0,2.1,2.4,-3.0,0.9,0.0,0.0,0.0,2.4,2.6,-5.5,3.3,0.0,0.0
VFC,V.F. Corporation,NYSE,Consumer Cyclicals,"22,592.4",2.7,394.5,"39,801.6",0.0,-31.5,1.2,"9,257.7",6.4,5.6,4.9,AA,"21,554.1",55.4,"21,554.1",55.4,"21,554.1",55.4,"21,666.9",55.7,"21,643.6",55.7,"21,783.5",56.0,"22,273.5",57.3,"22,642.9",58.2,"22,642.9",58.2,"22,642.9",58.2,"22,281.3",57.3,"21,694.1",55.8,"20,515.9",52.8,"21,558.0",55.4,"20,204.8",52.0,"20,204.8",52.0,"20,204.8",52.0,"21,950.7",56.5,"21,324.7",54.8,"21,768.0",56.0,"21,888.5",56.3,"21,635.8",55.6,"21,635.8",55.6,"21,635.8",55.6,"21,635.8",55.6,"23,261.2",59.8,"24,178.9",62.2,"22,860.7",58.8,"21,814.6",56.1,"21,814.6",56.1,"21,814.6",56.1,845.6,2.2,-4.6,0.0,0.0,0.5,-0.1,0.6,2.2,1.7,0.0,0.0,-1.6,-2.6,-5.4,5.1,-6.3,0.0,0.0,8.6,-2.9,2.1,0.6,-1.2,0.0,0.0,0.0,7.5,3.9,-5.5,-4.6,0.0,0.0
VG,Vonage Holdings Corp.,NASDAQ,Telecommunications,"2,051.0",-1.3,242.8,"1,797.9",-0.2,-13.9,19.0,"1,220.2",6.3,4.7,4.4,B,"1,984.8",8.1,"1,984.8",8.1,"1,984.8",8.1,"2,102.5",8.6,"2,036.3",8.3,"2,073.1",8.5,"2,222.8",9.1,"2,301.6",9.4,"2,301.6",9.4,"2,301.6",9.4,"2,302.8",9.4,"2,257.4",9.2,"2,201.0",9.0,"2,178.9",8.9,"2,245.1",9.2,"2,245.1",9.2,"2,245.1",9.2,"2,252.5",9.2,"2,247.6",9.2,"2,323.6",9.5,"2,262.3",9.2,"2,304.0",9.4,"2,304.0",9.4,"2,304.0",9.4,"2,304.0",9.4,"2,323.6",9.5,"2,392.3",9.8,"2,380.1",9.7,"2,362.9",9.6,"2,362.9",9.6,"2,362.9",9.6,118.9,0.5,-3.2,0.0,0.0,5.9,-3.2,1.8,7.2,3.5,0.0,0.0,0.1,-2.0,-2.5,-1.0,3.0,0.0,0.0,0.3,-0.2,3.4,-2.6,1.8,0.0,0.0,0.0,0.9,3.0,-0.5,-0.7,0.0,0.0
VGR,Vector Group Ltd.,NYSE,Consumer Non-Cyclicals,"1,584.5",-6.4,148.1,"1,978.9",-0.5,32.2,9.1,"1,844.6",0.0,3.5,4.6,BBB,"1,551.9",10.5,"1,551.9",10.5,"1,551.9",10.5,"1,559.3",10.5,"1,550.4",10.5,"1,535.6",10.4,"1,618.6",10.9,"1,722.2",11.6,"1,722.2",11.6,"1,722.2",11.6,"1,689.6",11.4,"1,701.5",11.5,"1,698.5",11.5,"1,574.1",10.6,"1,662.5",10.9,"1,662.5",10.9,"1,662.5",10.9,"1,634.9",10.7,"1,613.5",10.5,"1,639.5",10.7,"1,673.2",10.9,"1,685.5",11.0,"1,685.5",11.0,"1,685.5",11.0,"1,685.5",11.0,"1,763.5",11.5,"1,867.6",12.2,"1,763.5",11.5,"1,749.8",11.4,"1,749.8",11.4,"1,749.8",11.4,79.7,0.5,-2.1,0.0,0.0,0.5,-0.6,-1.0,5.4,6.4,0.0,0.0,-1.9,0.7,-0.2,-7.3,2.2,0.0,0.0,-1.7,-1.3,1.6,2.1,0.7,0.0,0.0,0.0,4.6,5.9,-5.6,-0.8,0.0,0.0
VIAC,ViacomCBS Inc. Class B,NASDAQ,Consumer Services,"10,738.5",-11.0,615.0,"25,974.0",-0.3,-64.6,26.0,"32,780.0",9.0,4.2,4.4,BB,"10,283.1",16.5,"10,283.1",16.5,"10,283.1",16.5,"10,035.9",16.1,"9,515.3",15.3,"9,275.9",14.9,"10,263.9",16.4,"11,270.7",18.1,"11,270.7",18.1,"11,270.7",18.1,"11,257.1",18.0,"11,388.9",18.3,"10,510.7",16.9,"10,719.8",17.2,"10,810.6",17.3,"10,810.6",17.3,"10,810.6",17.3,"11,900.6",19.1,"12,264.7",19.6,"12,277.9",19.6,"12,404.0",19.8,"12,239.7",19.6,"12,239.7",19.6,"12,239.7",19.6,"12,239.7",19.6,"12,799.1",20.4,"13,752.9",22.0,"13,263.9",21.2,"12,960.9",20.7,"12,960.9",20.7,"12,960.9",20.7,"1,167.3",1.9,-4.6,0.0,0.0,-2.2,-5.2,-2.5,10.3,10.1,0.0,0.0,-0.2,1.2,-7.7,1.8,0.8,0.0,0.0,10.1,3.1,-0.1,1.1,-1.3,0.0,0.0,0.0,4.0,8.1,-3.7,-2.2,0.0,0.0
VIAV,Viavi Solutions Inc,NASDAQ,Technology,"2,781.5",0.9,230.0,"3,446.9",0.1,-9.4,-2.0,"1,136.3",3.9,7.8,3.3,BB,"2,722.7",11.8,"2,722.7",11.8,"2,722.7",11.8,"2,723.9",11.8,"2,793.0",12.1,"2,740.0",11.9,"2,696.3",11.7,"2,808.6",12.3,"2,808.6",12.3,"2,808.6",12.3,"2,706.0",11.9,"2,557.9",11.2,"2,471.2",10.8,"2,434.8",10.7,"2,443.9",10.7,"2,443.9",10.7,"2,443.9",10.7,"2,572.7",11.3,"2,553.3",11.2,"2,610.3",11.5,"2,536.2",11.1,"2,596.6",11.4,"2,596.6",11.4,"2,596.6",11.4,"2,596.6",11.4,"2,639.9",11.6,"2,712.9",11.9,"2,626.3",11.5,"2,642.2",11.6,"2,642.2",11.6,"2,642.2",11.6,112.8,0.5,-2.1,0.0,0.0,0.0,2.5,-1.9,-1.6,5.2,0.0,0.0,-3.7,-5.5,-3.4,-1.5,0.4,0.0,0.0,5.3,-0.8,2.2,-2.8,2.4,0.0,0.0,0.0,1.7,2.8,-3.2,0.6,0.0,0.0
VICR,Vicor Corporation,NASDAQ,Technology,"2,162.0",5.1,40.5,"1,887.7",0.1,44.9,18.1,268.1,5.0,3.4,7.4,BB,"1,492.0",51.6,"1,492.0",51.6,"1,492.0",51.6,"1,502.7",52.0,"1,524.4",52.7,"1,526.7",52.8,"1,524.4",52.7,"1,575.2",54.5,"1,575.2",54.5,"1,575.2",54.5,"1,569.7",54.3,"1,552.4",53.7,"1,498.1",51.8,"1,523.5",52.7,"1,558.5",53.9,"1,558.5",53.9,"1,558.5",53.9,"1,628.7",56.4,"1,680.7",58.2,"1,713.4",59.3,"1,648.9",57.1,"1,689.7",58.5,"1,689.7",58.5,"1,689.7",58.5,"1,689.7",58.5,"1,665.4",57.6,"1,771.5",61.3,"1,709.6",59.2,"1,762.5",61.0,"1,762.5",61.0,"1,762.5",61.0,93.7,3.2,-2.9,0.0,0.0,0.7,1.4,0.2,-0.2,3.3,0.0,0.0,-0.3,-1.1,-3.5,1.7,2.3,0.0,0.0,4.5,3.2,1.9,-3.8,2.5,0.0,0.0,0.0,-1.4,6.4,-3.5,3.1,0.0,0.0
VIVO,"Meridian Bioscience, Inc.",NASDAQ,Healthcare,513.9,1.1,42.8,418.4,0.1,1.6,30.4,240.4,6.0,4.9,5.4,BBB,508.0,11.9,508.0,11.9,508.0,11.9,520.4,12.2,555.9,13.0,627.2,14.6,700.3,16.4,749.1,17.5,749.1,17.5,749.1,17.5,776.1,18.1,750.9,17.5,741.9,17.3,711.0,16.6,704.2,16.4,704.2,16.4,704.2,16.4,648.9,15.2,616.8,14.4,645.5,15.1,628.4,14.7,635.2,14.8,635.2,14.8,635.2,14.8,635.2,14.8,605.2,14.1,599.2,14.0,607.4,14.2,662.2,15.5,662.2,15.5,662.2,15.5,76.4,1.8,-1.2,0.0,0.0,2.4,6.8,12.8,11.6,7.0,0.0,0.0,3.6,-3.3,-1.2,-4.2,-1.0,0.0,0.0,-7.8,-5.0,4.7,-2.7,1.1,0.0,0.0,0.0,-4.7,-1.0,1.4,9.0,0.0,0.0
VLO,Valero Energy Corporation,NYSE,Energy,"25,827.7",51.9,409.3,"38,457.7",0.6,-25.3,15.1,"87,579.0",3.0,6.6,7.8,BBB,"23,956.4",58.8,"23,956.4",58.8,"23,956.4",58.8,"25,954.1",63.7,"25,693.2",63.0,"24,832.9",60.9,"24,975.6",61.3,"26,875.5",65.9,"26,875.5",65.9,"26,875.5",65.9,"26,732.8",65.6,"25,823.6",63.3,"24,074.6",59.1,"24,221.4",59.4,"23,964.5",58.8,"23,964.5",58.8,"23,964.5",58.8,"26,235.4",64.4,"26,113.1",64.1,"27,454.4",67.3,"26,798.0",65.7,"26,777.6",65.7,"26,777.6",65.7,"26,777.6",65.7,"26,777.6",65.7,"28,008.9",68.7,"28,612.3",70.2,"27,368.8",67.1,"27,169.0",66.6,"27,169.0",66.6,"27,169.0",66.6,"1,405.7",3.4,-7.2,0.0,0.0,8.3,-1.0,-3.3,0.6,7.6,0.0,0.0,-0.5,-3.4,-6.8,0.6,-1.1,0.0,0.0,9.5,-0.5,5.1,-2.4,-0.1,0.0,0.0,0.0,4.6,2.2,-4.3,-0.7,0.0,0.0
VLY,Valley National Bancorp,NASDAQ,Finance,"3,375.3",6.8,403.3,"4,623.5",0.6,-14.3,0.8,"1,553.2",1.3,6.0,4.4,BBB,"3,195.6",7.9,"3,195.6",7.9,"3,195.6",7.9,"3,153.2",7.8,"3,082.6",7.6,"2,963.5",7.3,"2,979.6",7.4,"3,185.5",7.9,"3,185.5",7.9,"3,185.5",7.9,"3,072.5",7.6,"2,887.2",7.2,"2,733.7",6.8,"2,774.1",6.9,"2,753.9",6.8,"2,753.9",6.8,"2,753.9",6.8,"3,093.1",7.7,"2,927.6",7.3,"3,109.3",7.7,"3,097.2",7.7,"3,052.7",7.6,"3,052.7",7.6,"3,052.7",7.6,"3,052.7",7.6,"3,214.3",8.0,"3,448.5",8.5,"3,327.3",8.2,"3,222.3",8.0,"3,222.3",8.0,"3,222.3",8.0,180.0,0.4,-5.3,0.0,0.0,-1.3,-2.2,-3.9,0.5,6.9,0.0,0.0,-3.5,-6.0,-5.3,1.5,-0.7,0.0,0.0,12.3,-5.4,6.2,-0.4,-1.4,0.0,0.0,0.0,5.3,7.3,-3.5,-3.2,0.0,0.0
VMC,Vulcan Materials Company,NYSE,Non-Energy Materials,"14,974.7",10.3,132.4,"19,057.8",0.1,-7.7,-1.8,"4,976.7",3.1,5.8,4.0,BB,"14,671.2",110.7,"14,671.2",110.7,"14,671.2",110.7,"14,810.4",111.7,"14,321.2",108.0,"13,296.6",100.3,"13,532.1",102.2,"13,390.4",101.1,"13,390.4",101.1,"13,390.4",101.1,"12,860.7",97.1,"13,075.2",98.7,"12,323.0",93.1,"12,827.6",96.9,"12,723.0",96.1,"12,723.0",96.1,"12,723.0",96.1,"13,407.7",101.2,"13,118.9",99.1,"13,438.1",101.5,"13,326.9",100.6,"13,222.2",99.8,"13,222.2",99.8,"13,222.2",99.8,"13,222.2",99.8,"13,869.9",104.7,"14,767.8",111.5,"14,616.8",110.4,"14,345.3",108.3,"14,345.3",108.3,"14,345.3",108.3,732.3,5.5,-2.0,0.0,0.0,0.9,-3.3,-7.2,1.9,-1.0,0.0,0.0,-4.0,1.7,-5.8,4.1,-0.8,0.0,0.0,5.4,-2.2,2.4,-0.8,-0.8,0.0,0.0,0.0,4.9,6.5,-1.0,-1.9,0.0,0.0
