Symbol,Name,Stock Exchange,Company Main Business,Size,Book Value Per Shr Tangble,Common Shares Outstdg,MktVal Co,Book to Market Ratio,Momentum,Monthly Return,Sales,MSCI ESG Rtg Score Environmental,MSCI ESG Rtg Score Governance,MSCI ESG Rtg Score Social,MSCI ESG Rtg Overall Company Rating,1 MktVal Co,1 Closing Price,2 MktVal Co,2 Closing Price,3 MktVal Co,3 Closing Price,4 MktVal Co,4 Closing Price,5 MktVal Co,5 Closing Price,6 MktVal Co,6 Closing Price,7 MktVal Co,7 Closing Price,8 MktVal Co,8 Closing Price,9 MktVal Co,9 Closing Price,10 MktVal Co,10 Closing Price,11 MktVal Co,11 Closing Price,12 MktVal Co,12 Closing Price,13 MktVal Co,13 Closing Price,14 MktVal Co,14 Closing Price,15 MktVal Co,15 Closing Price,16 MktVal Co,16 Closing Price,17 MktVal Co,17 Closing Price,18 MktVal Co,18 Closing Price,19 MktVal Co,19 Closing Price,20 MktVal Co,20 Closing Price,21 MktVal Co,21 Closing Price,22 MktVal Co,22 Closing Price,23 MktVal Co,23 Closing Price,24 MktVal Co,24 Closing Price,25 MktVal Co,25 Closing Price,26 MktVal Co,26 Closing Price,27 MktVal Co,27 Closing Price,28 MktVal Co,28 Closing Price,29 MktVal Co,29 Closing Price,30 MktVal Co,30 Closing Price,31 MktVal Co,31 Closing Price,STD MktVal,STD Closing Price,1 Price Chg (LOCAL),2 Price Chg (LOCAL),3 Price Chg (LOCAL),4 Price Chg (LOCAL),5 Price Chg (LOCAL),6 Price Chg (LOCAL),7 Price Chg (LOCAL),8 Price Chg (LOCAL),9 Price Chg (LOCAL),10 Price Chg (LOCAL),11 Price Chg (LOCAL),12 Price Chg (LOCAL),13 Price Chg (LOCAL),14 Price Chg (LOCAL),15 Price Chg (LOCAL),16 Price Chg (LOCAL),17 Price Chg (LOCAL),18 Price Chg (LOCAL),19 Price Chg (LOCAL),20 Price Chg (LOCAL),21 Price Chg (LOCAL),22 Price Chg (LOCAL),23 Price Chg (LOCAL),24 Price Chg (LOCAL),25 Price Chg (LOCAL),26 Price Chg (LOCAL),27 Price Chg (LOCAL),28 Price Chg (LOCAL),29 Price Chg (LOCAL),30 Price Chg (LOCAL),31 Price Chg (LOCAL)
WDFC,WD-40 Company,NASDAQ,Non-Energy Materials,"2,364.3",3.0,13.7,"2,660.5",0.0,-1.8,16.4,403.6,2.7,6.7,3.1,B,"2,364.3",172.5,"2,471.5",180.3,"2,435.2",177.7,"2,555.1",186.4,"2,515.2",183.5,"2,557.0",186.6,"2,557.0",186.6,"2,557.0",186.6,"2,514.8",183.5,"2,612.4",190.6,"2,464.8",179.8,"2,280.3",166.4,"2,491.5",181.8,"2,491.5",181.8,"2,491.5",181.8,"2,403.0",175.3,"2,688.1",196.1,"2,690.3",196.3,"2,856.3",208.4,"2,682.7",195.7,"2,682.7",195.7,"2,682.7",195.7,"2,735.9",199.6,"2,703.4",197.2,"2,515.4",183.5,"2,641.6",192.7,"2,704.0",197.3,"2,704.0",197.3,"2,704.0",197.3,"2,744.3",200.2,"2,753.1",200.9,132.8,9.7,0.0,4.5,-1.5,4.9,-1.6,1.7,0.0,0.0,-1.7,3.9,-5.7,-7.5,9.3,0.0,0.0,-3.6,11.9,0.1,6.2,-6.1,0.0,0.0,2.0,-1.2,-7.0,5.0,2.4,0.0,0.0,1.5,0.3
WDR,"Waddell & Reed Financial, Inc. Class A",NYSE,Finance,933.4,9.6,68.8,"1,151.1",0.6,-20.0,-17.3,"1,045.1",6.7,6.0,2.6,B,933.4,13.8,958.9,14.3,942.1,14.0,966.3,14.4,938.1,14.0,909.9,13.6,909.9,13.6,909.9,13.6,842.7,12.6,862.2,12.8,789.0,11.8,722.5,10.8,797.8,11.9,797.8,11.9,797.8,11.9,772.9,11.5,879.0,13.1,854.8,12.7,852.1,12.7,793.1,11.8,793.1,11.8,793.1,11.8,750.7,11.2,762.2,11.4,758.1,11.3,791.7,11.8,755.5,11.3,755.5,11.3,755.5,11.3,783.0,11.7,758.5,11.4,72.8,1.1,0.0,3.8,-1.8,2.6,-2.9,-3.0,0.0,0.0,-7.4,2.3,-8.5,-8.4,10.4,0.0,0.0,-3.1,13.7,-2.8,-0.3,-6.9,0.0,0.0,-5.3,1.5,-0.5,4.4,-4.6,0.0,0.0,3.6,-2.4
WEC,WEC Energy Group Inc,NYSE,Utilities,"29,124.1",22.4,315.4,"29,092.7",0.2,24.6,-4.5,"7,212.8",6.1,6.5,4.9,A,"29,124.1",92.3,"30,814.9",97.7,"30,780.2",97.6,"32,871.5",104.2,"32,839.9",104.1,"33,032.4",104.7,"33,032.4",104.7,"33,032.4",104.7,"32,291.1",102.4,"32,190.1",102.1,"30,739.1",97.5,"28,906.5",91.6,"31,360.6",99.4,"31,360.6",99.4,"31,360.6",99.4,"29,234.5",92.7,"32,319.5",102.5,"32,972.4",104.5,"28,518.5",90.4,"23,370.6",74.1,"23,370.6",74.1,"23,370.6",74.1,"22,361.2",70.9,"25,301.0",80.2,"25,468.2",80.7,"27,370.3",86.8,"28,095.8",89.1,"28,095.8",89.1,"28,095.8",89.1,"28,985.3",91.9,"27,799.3",88.1,"3,275.1",10.4,0.0,5.8,-0.1,6.8,-0.1,0.6,0.0,0.0,-2.2,-0.3,-4.5,-6.0,8.5,0.0,0.0,-6.8,10.6,2.0,-13.5,-18.1,0.0,0.0,-4.3,13.1,0.7,7.5,2.7,0.0,0.0,3.2,-4.1
WELL,"Welltower, Inc.",NYSE,Finance,"30,701.0",37.7,410.3,"33,550.8",0.5,5.8,-38.8,"4,974.5",6.5,5.2,5.8,A,"30,701.0",74.8,"30,881.6",75.3,"31,599.6",77.0,"32,682.9",79.7,"31,255.0",76.2,"30,348.1",74.0,"30,348.1",74.0,"30,348.1",74.0,"26,622.3",64.9,"26,511.5",64.6,"23,179.6",56.5,"18,854.7",46.0,"21,041.8",51.3,"21,041.8",51.3,"21,041.8",51.3,"15,908.6",38.8,"15,851.1",38.6,"13,631.2",33.2,"16,790.8",40.9,"17,406.3",42.4,"17,406.3",42.4,"17,406.3",42.4,"17,845.3",43.5,"18,626.9",45.4,"18,951.3",46.2,"20,696.1",50.4,"20,404.6",49.7,"20,404.6",49.7,"20,404.6",49.7,"19,370.0",47.2,"18,795.3",45.8,"5,786.6",14.1,0.0,0.6,2.3,3.4,-4.4,-2.9,0.0,0.0,-12.3,-0.4,-12.6,-18.7,11.6,0.0,0.0,-24.4,-0.4,-14.0,23.2,3.7,0.0,0.0,2.5,4.3,1.7,9.2,-1.4,0.0,0.0,-5.1,-3.0
WEN,Wendy's Company,NASDAQ,Consumer Services,"4,210.8",-6.6,224.9,"5,109.3",-0.3,11.8,-21.2,"1,672.3",9.1,3.1,4.4,BBB,"4,210.8",18.9,"4,375.9",19.6,"4,273.3",19.2,"4,471.8",20.1,"4,297.8",19.3,"4,280.0",19.2,"4,280.0",19.2,"4,280.0",19.2,"4,159.6",18.7,"4,418.3",19.8,"4,019.0",18.0,"3,483.8",15.6,"3,746.9",16.8,"3,746.9",16.8,"3,746.9",16.8,"2,754.4",12.4,"2,341.8",10.5,"1,666.1",7.5,"2,377.5",10.7,"2,440.0",10.9,"2,440.0",10.9,"2,440.0",10.9,"2,547.0",11.4,"3,135.8",14.1,"3,216.1",14.4,"3,111.3",14.0,"3,138.1",14.1,"3,138.1",14.1,"3,138.1",14.1,"3,338.8",15.0,"3,318.7",14.9,784.7,3.5,0.0,3.9,-2.3,4.6,-3.9,-0.4,0.0,0.0,-2.8,6.2,-9.0,-13.3,7.6,0.0,0.0,-26.5,-15.0,-28.9,42.7,2.6,0.0,0.0,4.4,23.1,2.6,-3.3,0.9,0.0,0.0,6.4,-0.6
WERN,"Werner Enterprises, Inc.",NASDAQ,Industrials,"2,330.2",16.0,69.2,"2,518.4",0.4,9.2,7.9,"2,401.7",4.6,4.8,4.7,A,"2,330.2",33.6,"2,316.7",33.4,"2,297.6",33.1,"2,388.4",34.4,"2,302.5",33.2,"2,304.5",33.2,"2,304.5",33.2,"2,304.5",33.2,"2,176.9",31.4,"2,266.4",32.7,"2,233.8",32.2,"2,070.8",29.9,"2,222.7",32.1,"2,222.7",32.1,"2,222.7",32.1,"2,039.6",29.4,"2,346.8",33.8,"2,353.1",33.9,"2,353.8",33.9,"2,233.8",32.2,"2,233.8",32.2,"2,233.8",32.2,"2,172.8",31.3,"2,339.2",33.7,"2,421.0",34.9,"2,416.2",34.8,"2,391.2",34.5,"2,391.2",34.5,"2,391.2",34.5,"2,523.7",36.4,"2,514.7",36.3,108.9,1.6,0.0,-0.6,-0.8,4.0,-3.6,0.1,0.0,0.0,-5.5,4.1,-1.4,-7.3,7.3,0.0,0.0,-8.2,15.1,0.3,0.0,-5.1,0.0,0.0,-2.7,7.7,3.5,-0.2,-1.0,0.0,0.0,5.5,-0.4
WETF,"WisdomTree Investments, Inc.",NASDAQ,Finance,630.4,-2.3,155.3,751.2,-0.5,-47.7,-42.6,258.6,8.0,6.9,3.3,BB,630.4,4.1,653.9,4.2,635.1,4.1,652.3,4.2,617.9,4.0,592.9,3.8,592.9,3.8,592.9,3.8,511.5,3.3,524.1,3.4,449.0,2.9,395.8,2.5,520.9,3.3,520.9,3.3,520.9,3.3,384.8,2.5,378.6,2.4,319.1,2.0,377.0,2.4,389.5,2.5,389.5,2.5,389.5,2.5,372.3,2.4,395.8,2.5,391.1,2.5,408.3,2.6,391.1,2.5,391.1,2.5,391.1,2.5,381.7,2.4,364.5,2.3,105.6,0.7,0.0,3.0,-2.9,2.7,-5.3,-4.1,0.0,0.0,-13.7,2.4,-14.3,-11.8,31.6,0.0,0.0,-26.1,-1.6,-15.7,18.1,3.3,0.0,0.0,-4.4,6.3,-1.2,4.4,-4.2,0.0,0.0,-2.4,-4.5
WEX,WEX Inc.,NYSE,Finance,"8,105.5",-48.2,43.3,"9,067.4",-0.2,3.7,-44.2,"1,678.8",6.7,5.2,4.8,A,"8,105.5",187.2,"8,383.2",193.4,"7,910.3",182.5,"7,920.3",182.7,"7,506.4",173.2,"7,177.4",165.6,"7,177.4",165.6,"7,177.4",165.6,"5,862.0",135.3,"6,474.9",149.4,"5,886.7",135.8,"5,021.6",115.9,"5,864.2",135.3,"5,864.2",135.3,"5,864.2",135.3,"4,752.9",109.7,"5,151.6",118.9,"3,977.5",91.8,"4,352.4",100.4,"3,678.4",84.9,"3,678.4",84.9,"3,678.4",84.9,"3,607.4",83.2,"4,201.1",96.9,"4,969.2",114.7,"5,044.1",116.4,"4,714.7",108.8,"4,714.7",108.8,"4,714.7",108.8,"4,717.3",108.8,"4,531.4",104.6,"1,464.8",33.8,0.0,3.3,-5.6,0.1,-5.2,-4.4,0.0,0.0,-18.3,10.5,-9.1,-14.7,16.8,0.0,0.0,-19.0,8.4,-22.8,9.4,-15.5,0.0,0.0,-1.9,16.5,18.3,1.5,-6.5,0.0,0.0,0.1,-3.9
WFC,Wells Fargo & Company,NYSE,Finance,"167,480.4",33.6,"4,134.4","222,430.7",0.6,-14.4,-29.7,"93,005.0",7.0,3.9,3.3,CCC,"167,480.4",40.9,"173,261.2",42.3,"166,168.4",40.5,"169,735.3",41.4,"159,485.6",38.9,"152,064.8",37.1,"152,064.8",37.1,"152,064.8",37.1,"133,164.3",32.5,"143,824.0",35.1,"132,549.4",32.3,"111,516.9",27.2,"126,645.5",30.9,"126,645.5",30.9,"126,645.5",30.9,"108,647.0",26.5,"121,479.7",29.6,"114,993.9",28.1,"115,689.1",28.3,"108,369.0",26.5,"108,369.0",26.5,"108,369.0",26.5,"103,257.3",25.3,"118,265.4",28.9,"118,469.9",29.0,"126,362.4",30.9,"123,827.0",30.3,"123,827.0",30.3,"123,827.0",30.3,"122,354.8",29.9,"117,365.7",28.7,"20,613.0",5.0,0.0,3.5,-4.1,2.1,-6.0,-4.7,0.0,0.0,-12.4,8.0,-7.8,-15.9,13.6,0.0,0.0,-14.2,11.8,-5.1,0.6,-6.3,0.0,0.0,-4.7,14.5,0.2,6.7,-2.0,0.0,0.0,-1.2,-4.1
WGO,"Winnebago Industries, Inc.",NYSE,Consumer Cyclicals,"1,747.7",0.7,33.6,"1,784.4",0.0,59.7,-46.4,"2,148.1",3.2,6.9,2.4,BB,"1,747.7",51.9,"1,774.9",52.7,"1,740.2",51.7,"1,805.2",53.6,"1,542.5",45.8,"1,553.3",46.1,"1,553.3",46.1,"1,553.3",46.1,"1,194.3",35.5,"1,304.4",38.7,"1,229.3",36.5,"1,052.5",31.3,"1,111.1",33.0,"1,111.1",33.0,"1,111.1",33.0,938.0,27.9,956.8,28.4,692.8,20.6,733.6,21.8,767.6,22.8,767.6,22.8,767.6,22.8,739.9,22.0,811.7,24.1,983.1,29.2,"1,047.0",31.1,"1,022.7",30.4,"1,022.7",30.4,"1,022.7",30.4,"1,003.5",29.8,937.1,27.8,344.2,10.2,0.0,1.6,-2.0,3.7,-14.6,0.7,0.0,0.0,-23.1,9.2,-5.8,-14.4,5.6,0.0,0.0,-15.6,2.0,-27.6,5.9,4.6,0.0,0.0,-3.6,9.7,21.1,6.4,-2.3,0.0,0.0,-1.9,-6.6
WH,"Wyndham Hotels & Resorts, Inc.",NYSE,Consumer Services,"4,773.8",-24.3,93.6,"5,977.5",-0.4,-2.5,-37.5,"1,719.0",3.2,5.3,4.3,BB,"4,773.8",51.0,"4,962.1",53.0,"4,734.4",50.5,"4,905.0",52.4,"4,591.1",49.0,"4,563.0",48.7,"4,563.0",48.7,"4,563.0",48.7,"4,123.5",44.0,"4,265.0",45.5,"3,746.9",40.0,"3,374.9",36.0,"3,659.7",39.1,"3,659.7",39.1,"3,659.7",39.1,"2,876.4",30.7,"2,527.0",27.0,"2,050.1",21.9,"2,022.9",21.6,"2,393.0",25.5,"2,393.0",25.5,"2,393.0",25.5,"2,345.2",25.0,"2,701.2",28.8,"3,105.1",33.1,"3,188.5",34.0,"2,995.4",32.0,"2,995.4",32.0,"2,995.4",32.0,"2,996.4",32.0,"2,952.3",31.5,926.2,9.9,0.0,3.9,-4.6,3.6,-6.4,-0.6,0.0,0.0,-9.6,3.4,-12.1,-9.9,8.4,0.0,0.0,-21.4,-12.1,-18.9,-1.3,18.3,0.0,0.0,-2.0,15.2,14.9,2.7,-6.1,0.0,0.0,0.0,-1.5
WHR,Whirlpool Corporation,NYSE,Consumer Cyclicals,"8,027.2",-23.3,63.0,"9,323.9",-0.2,-6.1,-32.9,"18,839.0",4.8,6.0,3.8,BB,"8,027.2",127.9,"8,404.5",133.9,"8,027.8",127.9,"8,283.3",131.9,"7,838.8",124.9,"7,604.0",121.1,"7,604.0",121.1,"7,604.0",121.1,"7,055.3",112.4,"7,356.5",117.4,"6,925.3",110.5,"6,442.7",102.8,"7,234.9",115.4,"7,234.9",115.4,"7,234.9",115.4,"5,815.9",92.8,"6,103.0",97.4,"5,577.1",89.0,"5,175.3",82.6,"4,666.4",74.5,"4,666.4",74.5,"4,666.4",74.5,"4,025.2",64.2,"5,215.4",83.2,"5,164.0",82.4,"5,214.8",83.2,"5,281.2",84.3,"5,281.2",84.3,"5,281.2",84.3,"5,497.5",87.7,"5,377.8",85.8,"1,291.0",20.5,0.0,4.7,-4.5,3.2,-5.4,-3.0,0.0,0.0,-7.2,4.4,-5.9,-7.0,12.3,0.0,0.0,-19.6,4.9,-8.6,-7.2,-9.8,0.0,0.0,-13.7,29.6,-1.0,1.0,1.3,0.0,0.0,4.1,-2.2
WING,"Wingstop, Inc.",NASDAQ,Consumer Services,"2,487.6",-10.5,29.5,"2,539.7",-0.1,30.9,-5.5,224.6,4.6,5.2,4.4,BB,"2,487.6",84.5,"2,498.0",84.8,"2,411.1",81.9,"2,467.6",83.8,"2,342.4",79.5,"2,335.6",79.3,"2,335.6",79.3,"2,335.6",79.3,"2,214.3",75.2,"2,243.2",76.2,"2,108.2",71.6,"2,010.7",68.3,"2,005.4",68.1,"2,005.4",68.1,"2,005.4",68.1,"1,694.7",57.5,"1,859.6",63.1,"1,464.6",49.7,"1,687.3",57.3,"1,663.7",56.5,"1,663.7",56.5,"1,663.7",56.5,"1,848.7",62.8,"2,129.2",72.3,"2,180.4",74.0,"2,219.6",75.4,"2,284.7",77.6,"2,284.7",77.6,"2,284.7",77.6,"2,371.9",80.5,"2,347.7",79.7,289.8,9.8,0.0,0.4,-3.5,2.3,-5.1,-0.3,0.0,0.0,-5.2,1.3,-6.0,-4.6,-0.3,0.0,0.0,-15.5,9.7,-21.2,15.2,-1.4,0.0,0.0,11.1,15.2,2.4,1.8,2.9,0.0,0.0,3.8,-1.0
WIRE,Encore Wire Corporation,NASDAQ,Industrials,"1,028.3",37.3,20.9,"1,203.2",0.6,-17.5,-14.3,"1,179.8",2.8,4.3,6.6,B,"1,028.3",49.0,"1,083.9",51.6,"1,034.2",49.3,"1,040.5",49.6,"1,005.8",47.9,"1,000.6",47.7,"1,000.6",47.7,"1,000.6",47.7,944.3,45.0,955.2,45.5,932.5,44.4,852.9,40.6,920.6,43.8,920.6,43.8,920.6,43.8,835.7,39.8,937.8,44.7,874.6,41.7,882.5,42.8,806.4,39.1,806.4,39.1,806.4,39.1,809.3,39.3,857.1,41.6,846.8,41.1,923.9,44.8,874.4,42.4,874.4,42.4,874.4,42.4,860.6,41.8,865.6,42.0,78.0,3.5,0.0,5.4,-4.6,0.6,-3.3,-0.5,0.0,0.0,-5.6,1.2,-2.4,-8.5,7.9,0.0,0.0,-9.2,12.2,-6.7,2.8,-8.6,0.0,0.0,0.4,5.9,-1.2,9.1,-5.4,0.0,0.0,-1.6,0.6
WLTW,Willis Towers Watson Public Limited Company,NASDAQ,Finance,"24,360.1",-34.4,128.7,"25,964.0",-0.2,11.2,-9.9,"9,265.0",9.1,6.6,5.0,A,"24,360.1",189.3,"25,684.6",199.5,"25,378.2",197.2,"26,586.9",206.6,"25,971.6",201.8,"25,706.5",199.7,"25,706.5",199.7,"25,706.5",199.7,"23,779.6",184.7,"24,156.7",187.7,"24,231.4",188.3,"22,243.0",172.8,"23,174.9",180.0,"23,174.9",180.0,"23,174.9",180.0,"21,111.5",164.0,"22,284.2",173.1,"20,228.5",157.2,"19,641.5",152.6,"19,646.7",152.6,"19,646.7",152.6,"19,646.7",152.6,"18,994.1",147.6,"21,863.3",169.9,"21,079.4",163.8,"21,303.3",165.5,"21,523.4",167.2,"21,523.4",167.2,"21,523.4",167.2,"22,262.3",173.0,"21,863.3",169.9,"2,224.5",17.3,0.0,5.4,-1.2,4.8,-2.3,-1.0,0.0,0.0,-7.5,1.6,0.3,-8.2,4.2,0.0,0.0,-8.9,5.6,-9.2,-2.9,0.0,0.0,0.0,-3.3,15.1,-3.6,1.1,1.0,0.0,0.0,3.4,-1.8
WM,"Waste Management, Inc.",NYSE,Business Services,"47,062.0",0.0,424.3,"48,346.5",0.0,11.7,-16.0,"15,103.0",6.2,4.8,5.3,BBB,"47,062.0",110.8,"49,703.7",117.0,"47,869.0",112.7,"51,088.3",120.3,"49,992.5",117.7,"49,746.2",117.1,"49,746.2",117.1,"49,746.2",117.1,"47,597.1",112.1,"48,187.5",113.5,"46,705.3",110.0,"41,511.1",97.7,"44,730.4",105.3,"44,730.4",105.3,"44,730.4",105.3,"42,424.2",99.9,"46,263.6",108.9,"43,515.7",102.5,"42,407.2",99.9,"41,753.1",98.3,"41,753.1",98.3,"41,753.1",98.3,"37,319.2",87.9,"39,103.0",92.1,"38,623.0",90.9,"41,485.6",97.7,"40,474.8",95.3,"40,474.8",95.3,"40,474.8",95.3,"40,075.1",94.6,"39,210.9",92.6,"4,047.2",9.5,0.0,5.6,-3.7,6.7,-2.1,-0.5,0.0,0.0,-4.3,1.2,-3.1,-11.1,7.8,0.0,0.0,-5.2,9.0,-5.9,-2.5,-1.5,0.0,0.0,-10.6,4.8,-1.2,7.4,-2.4,0.0,0.0,-0.7,-2.2
WMB,"Williams Companies, Inc.",NYSE,Energy,"23,098.0",4.4,"1,212.0","28,749.8",0.2,-25.0,-23.6,"7,800.0",3.6,4.4,6.2,BB,"23,098.0",19.1,"23,764.9",19.6,"23,013.2",19.0,"23,546.7",19.4,"22,503.9",18.6,"21,158.0",17.5,"21,158.0",17.5,"21,158.0",17.5,"18,175.3",15.0,"19,751.5",16.3,"19,424.2",16.0,"16,114.1",13.3,"19,169.6",15.8,"19,169.6",15.8,"19,169.6",15.8,"16,356.6",13.5,"14,707.6",12.1,"11,215.6",9.3,"13,119.2",10.8,"13,980.1",11.5,"13,980.1",11.5,"13,980.1",11.5,"13,519.3",11.2,"15,665.4",12.9,"16,235.3",13.4,"17,278.1",14.3,"16,865.8",13.9,"16,865.8",13.9,"16,865.8",13.9,"16,756.7",13.8,"17,156.8",14.2,"3,391.0",2.8,0.0,2.9,-3.2,2.3,-4.4,-6.0,0.0,0.0,-14.1,8.7,-1.7,-17.0,19.0,0.0,0.0,-14.7,-10.1,-23.7,17.0,6.6,0.0,0.0,-3.3,15.9,3.6,6.4,-2.4,0.0,0.0,-0.6,2.4
WMT,Walmart Inc.,NYSE,Consumer Non-Cyclicals,"305,507.0",13.8,"2,834.7","337,169.9",0.1,12.1,6.0,"542,026.0",7.1,5.6,3.4,BBB,"305,507.0",107.7,"328,771.8",115.9,"320,345.4",112.9,"331,296.9",116.8,"328,885.3",115.9,"332,602.0",117.2,"332,602.0",117.2,"332,602.0",117.2,"332,403.4",117.2,"339,865.2",119.8,"324,657.9",114.4,"295,208.1",104.1,"323,721.7",114.1,"323,721.7",114.1,"323,721.7",114.1,"302,896.8",106.8,"338,361.5",119.3,"347,780.9",122.6,"338,900.6",119.5,"323,352.8",114.0,"323,352.8",114.0,"323,352.8",114.0,"323,672.6",114.3,"325,796.8",115.0,"309,851.1",109.4,"311,040.7",109.8,"310,360.9",109.6,"310,360.9",109.6,"310,360.9",109.6,"326,250.0",115.2,"321,803.3",113.6,"11,825.6",4.1,0.0,7.6,-2.6,3.4,-0.7,1.1,0.0,0.0,-0.1,2.2,-4.5,-9.1,9.7,0.0,0.0,-6.4,11.7,2.8,-2.6,-4.6,0.0,0.0,0.3,0.7,-4.9,0.4,-0.2,0.0,0.0,5.1,-1.4
WNC,Wabash National Corporation,NYSE,Industrials,582.8,0.2,53.5,785.5,0.0,-24.4,-34.2,"1,886.1",3.7,6.9,4.9,BBB,582.8,11.0,583.9,11.0,572.8,10.8,589.7,11.1,561.6,10.6,563.2,10.6,563.2,10.6,563.2,10.6,533.5,10.1,510.6,9.6,489.4,9.2,416.7,7.9,461.3,8.7,461.3,8.7,461.3,8.7,461.8,8.7,468.2,8.8,404.5,7.6,434.7,8.2,410.9,7.7,410.9,7.7,410.9,7.7,373.7,7.0,387.5,7.3,380.1,7.2,383.8,7.2,379.5,7.2,379.5,7.2,379.5,7.2,376.4,7.1,383.3,7.2,77.7,1.5,0.0,0.2,-1.9,3.0,-4.8,0.3,0.0,0.0,-5.3,-4.3,-4.2,-14.9,10.7,0.0,0.0,0.1,1.4,-13.6,7.5,-5.5,0.0,0.0,-9.0,3.7,-1.9,1.0,-1.1,0.0,0.0,-0.8,1.8
WOR,"Worthington Industries, Inc.",NYSE,Non-Energy Materials,"1,782.9",5.6,54.9,"2,364.9",0.1,-16.5,-16.7,"2,906.2",2.4,3.3,3.7,BB,"1,782.9",31.8,"1,787.5",32.7,"1,731.3",31.7,"1,799.0",33.0,"1,689.3",30.9,"1,671.8",30.6,"1,671.8",30.6,"1,671.8",30.6,"1,461.0",26.8,"1,517.3",27.8,"1,402.1",25.7,"1,224.6",22.4,"1,367.1",25.0,"1,367.1",25.0,"1,367.1",25.0,"1,138.4",20.9,"1,294.5",23.7,"1,119.8",20.5,"1,206.6",22.1,"1,152.0",21.1,"1,152.0",21.1,"1,152.0",21.1,"1,147.1",21.0,"1,223.0",22.4,"1,236.6",22.7,"1,396.1",25.6,"1,314.2",24.1,"1,314.2",24.1,"1,314.2",24.1,"1,453.4",26.6,"1,458.1",26.3,220.0,4.0,0.0,3.0,-3.1,3.9,-6.1,-1.0,0.0,0.0,-12.6,3.8,-7.6,-12.7,11.6,0.0,0.0,-16.7,13.7,-13.5,7.8,-4.5,0.0,0.0,-0.4,6.6,1.1,12.9,-5.9,0.0,0.0,10.6,-1.4
WPG,Washington Prime Group Inc.,NYSE,Finance,513.9,3.0,186.9,679.2,0.8,-31.9,-66.2,574.1,#N/A,#N/A,#N/A,@NA,513.9,2.8,467.2,2.5,480.3,2.6,489.6,2.6,467.2,2.5,435.4,2.3,435.4,2.3,435.4,2.3,370.0,2.0,401.8,2.2,330.8,1.8,259.8,1.4,317.7,1.7,317.7,1.7,317.7,1.7,244.8,1.3,246.7,1.3,214.9,1.2,263.5,1.4,216.8,1.2,216.8,1.2,216.8,1.2,203.7,1.1,224.3,1.2,226.1,1.2,205.6,1.1,192.5,1.0,192.5,1.0,192.5,1.0,159.0,0.9,150.5,0.8,113.3,0.6,0.0,-9.1,2.8,1.9,-4.6,-6.8,0.0,0.0,-15.0,8.6,-17.7,-21.5,22.3,0.0,0.0,-22.9,0.8,-12.9,22.6,-17.7,0.0,0.0,-6.0,10.1,0.8,-9.1,-6.4,0.0,0.0,-17.4,-5.4
WPX,"WPX Energy, Inc.",NYSE,Energy,"3,890.1",10.8,416.8,"5,726.0",0.8,-25.6,-67.3,"2,099.0",1.3,6.1,3.4,B,"3,890.1",9.3,"3,786.5",9.1,"3,540.4",8.5,"3,423.7",8.2,"3,256.9",7.8,"3,703.2",6.5,"3,703.2",6.5,"3,703.2",6.5,"2,005.4",3.5,"2,472.6",4.3,"2,125.1",3.7,"1,885.8",3.3,"2,563.8",4.5,"2,563.8",4.5,"2,563.8",4.5,"1,942.8",3.4,"1,657.9",2.9,"1,202.1",2.1,"1,652.2",2.9,"1,606.6",2.8,"1,606.6",2.8,"1,606.6",2.8,"1,680.7",3.0,"1,897.2",3.3,"1,874.4",3.3,"1,908.6",3.4,"1,754.8",3.1,"1,754.8",3.1,"1,754.8",3.1,"1,571.8",2.8,"1,706.1",3.1,838.9,2.1,0.0,-2.7,-6.5,-3.3,-4.9,-16.8,0.0,0.0,-45.8,23.3,-14.1,-11.3,36.0,0.0,0.0,-24.2,-14.7,-27.5,37.4,-2.8,0.0,0.0,4.6,12.9,-1.2,1.8,-8.1,0.0,0.0,-8.8,8.5
WRB,W. R. Berkley Corporation,NYSE,Finance,"12,315.0",32.2,183.4,"12,691.9",0.5,22.4,-22.1,"7,688.4",2.4,4.9,4.4,BB,"12,315.0",67.1,"12,876.2",70.2,"12,465.4",68.0,"12,843.2",70.0,"12,250.8",66.8,"12,149.9",66.2,"12,149.9",66.2,"12,149.9",66.2,"11,060.4",60.3,"11,575.8",63.1,"10,666.0",58.2,"9,437.1",51.5,"10,304.7",56.2,"10,304.7",56.2,"10,304.7",56.2,"8,714.4",47.5,"9,756.2",53.2,"9,306.8",50.7,"8,886.8",48.5,"8,727.2",47.6,"8,727.2",47.6,"8,727.2",47.6,"7,953.2",43.4,"8,822.6",48.1,"8,716.2",47.5,"9,319.7",50.8,"9,514.1",51.9,"9,514.1",51.9,"9,514.1",51.9,"9,998.3",54.5,"9,569.1",52.2,"1,481.5",8.1,0.0,4.6,-3.2,3.0,-4.6,-0.8,0.0,0.0,-9.0,4.7,-7.9,-11.5,9.2,0.0,0.0,-15.4,12.0,-4.6,-4.5,-1.8,0.0,0.0,-8.9,10.9,-1.2,6.9,2.1,0.0,0.0,5.1,-4.3
