Symbol,Name,Stock Exchange,Company Main Business,Size,Book Value Per Shr Tangble,Common Shares Outstdg,MktVal Co,Book to Market Ratio,Momentum,Monthly Return,Sales,MSCI ESG Rtg Score Environmental,MSCI ESG Rtg Score Governance,MSCI ESG Rtg Score Social,MSCI ESG Rtg Overall Company Rating,1 MktVal Co,1 Closing Price,2 MktVal Co,2 Closing Price,3 MktVal Co,3 Closing Price,4 MktVal Co,4 Closing Price,5 MktVal Co,5 Closing Price,6 MktVal Co,6 Closing Price,7 MktVal Co,7 Closing Price,8 MktVal Co,8 Closing Price,9 MktVal Co,9 Closing Price,10 MktVal Co,10 Closing Price,11 MktVal Co,11 Closing Price,12 MktVal Co,12 Closing Price,13 MktVal Co,13 Closing Price,14 MktVal Co,14 Closing Price,15 MktVal Co,15 Closing Price,16 MktVal Co,16 Closing Price,17 MktVal Co,17 Closing Price,18 MktVal Co,18 Closing Price,19 MktVal Co,19 Closing Price,20 MktVal Co,20 Closing Price,21 MktVal Co,21 Closing Price,22 MktVal Co,22 Closing Price,23 MktVal Co,23 Closing Price,24 MktVal Co,24 Closing Price,25 MktVal Co,25 Closing Price,26 MktVal Co,26 Closing Price,27 MktVal Co,27 Closing Price,28 MktVal Co,28 Closing Price,29 MktVal Co,29 Closing Price,30 MktVal Co,30 Closing Price,STD MktVal,STD Closing Price,1 Price Chg (LOCAL),2 Price Chg (LOCAL),3 Price Chg (LOCAL),4 Price Chg (LOCAL),5 Price Chg (LOCAL),6 Price Chg (LOCAL),7 Price Chg (LOCAL),8 Price Chg (LOCAL),9 Price Chg (LOCAL),10 Price Chg (LOCAL),11 Price Chg (LOCAL),12 Price Chg (LOCAL),13 Price Chg (LOCAL),14 Price Chg (LOCAL),15 Price Chg (LOCAL),16 Price Chg (LOCAL),17 Price Chg (LOCAL),18 Price Chg (LOCAL),19 Price Chg (LOCAL),20 Price Chg (LOCAL),21 Price Chg (LOCAL),22 Price Chg (LOCAL),23 Price Chg (LOCAL),24 Price Chg (LOCAL),25 Price Chg (LOCAL),26 Price Chg (LOCAL),27 Price Chg (LOCAL),28 Price Chg (LOCAL),29 Price Chg (LOCAL),30 Price Chg (LOCAL)
RF,Regions Financial Corporation,NYSE,Finance,"10,823.7",10.5,957.2,"16,553.2",0.6,-13.8,-1.8,"6,331.0",3.1,6.6,4.9,A,"10,986.4",11.5,"11,196.9",11.7,"11,780.7",12.3,"12,374.0",12.9,"12,756.8",13.3,"12,756.8",13.3,"12,756.8",13.3,"13,244.9",13.8,"12,881.2",13.5,"12,115.6",12.7,"10,909.8",11.4,"11,388.3",11.9,"11,388.3",11.9,"11,388.3",11.9,"11,637.1",12.2,"12,072.8",12.6,"11,861.6",12.4,"11,861.6",12.4,"11,516.2",12.0,"11,516.2",12.0,"11,516.2",12.0,"11,592.9",12.1,"11,525.8",12.0,"10,825.2",11.3,"11,180.3",11.7,"10,220.6",10.7,"10,220.6",10.7,"10,220.6",10.7,"10,422.1",10.9,"10,671.6",11.1,819.6,0.9,1.5,1.9,5.2,5.0,3.1,0.0,0.0,3.8,-2.7,-5.9,-10.0,4.4,0.0,0.0,2.2,3.5,-1.7,0.0,-2.9,0.0,0.0,0.7,-0.6,-6.1,3.3,-8.6,0.0,0.0,2.0,2.4
RGA,"Reinsurance Group of America, Incorporated",NYSE,Finance,"5,594.6",185.2,62.7,"10,209.4",1.1,-36.8,-14.4,"14,222.6",5.3,7.1,4.7,BBB,"5,650.7",91.7,"5,811.6",94.3,"5,353.5",86.8,"5,995.9",97.3,"6,170.4",100.1,"6,170.4",100.1,"6,170.4",100.1,"6,349.8",103.0,"6,050.1",98.1,"5,714.8",92.7,"5,167.3",83.8,"5,423.8",88.0,"5,423.8",88.0,"5,423.8",88.0,"5,401.0",87.6,"5,409.6",87.8,"5,193.9",84.3,"5,232.1",84.9,"5,174.1",83.9,"5,174.1",83.9,"5,174.1",83.9,"5,142.1",83.4,"4,980.6",80.8,"4,724.1",76.6,"4,802.4",77.9,"4,622.4",75.0,"4,622.4",75.0,"4,622.4",75.0,"4,690.8",76.1,"4,835.7",78.4,515.5,8.4,1.0,2.8,-7.9,12.0,2.9,0.0,0.0,2.9,-4.7,-5.5,-9.6,5.0,0.0,0.0,-0.4,0.2,-4.0,0.7,-1.1,0.0,0.0,-0.6,-3.1,-5.1,1.7,-3.7,0.0,0.0,1.5,3.1
RGEN,Repligen Corporation,NASDAQ,Healthcare,"6,850.5",7.3,52.1,"4,815.4",0.1,88.5,-4.9,302.5,5.8,4.7,6.0,BBB,"6,797.4",130.0,"6,976.0",133.4,"6,650.7",127.2,"6,371.9",121.8,"6,290.3",120.3,"6,290.3",120.3,"6,290.3",120.3,"6,107.2",116.8,"6,050.2",115.7,"6,277.2",120.0,"5,951.3",113.8,"6,110.9",116.8,"6,110.9",116.8,"6,110.9",116.8,"5,960.2",114.0,"6,106.2",116.7,"6,126.0",117.1,"5,964.4",114.0,"6,046.0",115.6,"6,046.0",115.6,"6,046.0",115.6,"6,221.2",118.9,"6,252.6",119.5,"5,917.9",113.1,"5,990.1",114.5,"6,093.6",116.5,"6,093.6",116.5,"6,093.6",116.5,"6,229.1",119.1,"6,465.5",123.6,247.0,4.7,-0.8,2.6,-4.7,-4.2,-1.3,0.0,0.0,-2.9,-0.9,3.8,-5.2,2.7,0.0,0.0,-2.5,2.4,0.3,-2.6,1.4,0.0,0.0,2.9,0.5,-5.4,1.2,1.7,0.0,0.0,2.2,3.8
RGLD,"Royal Gold, Inc.",NASDAQ,Non-Energy Materials,"8,735.4",33.8,65.5,"8,018.6",0.3,52.6,-8.0,498.8,4.2,4.9,5.6,A,"8,860.7",135.1,"8,556.4",130.5,"8,254.0",125.9,"8,275.7",126.2,"8,035.0",122.5,"8,035.0",122.5,"8,035.0",122.5,"8,016.0",122.2,"8,017.3",122.3,"8,414.7",128.3,"8,013.4",122.2,"7,892.7",120.4,"7,892.7",120.4,"7,892.7",120.4,"7,936.0",121.0,"7,688.7",117.2,"7,579.2",115.6,"7,367.4",112.3,"7,542.5",115.0,"7,542.5",115.0,"7,542.5",115.0,"7,755.0",118.3,"7,842.2",119.6,"7,762.8",118.4,"7,812.7",119.1,"7,705.8",117.5,"7,705.8",117.5,"7,705.8",117.5,"7,891.4",120.3,"8,153.0",124.3,322.0,4.9,1.4,-3.4,-3.5,0.3,-2.9,0.0,0.0,-0.2,0.0,5.0,-4.8,-1.5,0.0,0.0,0.5,-3.1,-1.4,-2.8,2.4,0.0,0.0,2.8,1.1,-1.0,0.6,-1.4,0.0,0.0,2.4,3.3
RGNX,"REGENXBIO, Inc.",NASDAQ,Healthcare,"1,402.5",12.2,37.0,"1,510.7",0.3,-12.5,0.0,60.7,7.1,4.1,3.8,BB,"1,371.6",36.8,"1,397.7",37.5,"1,396.9",37.5,"1,374.6",36.9,"1,390.6",37.3,"1,390.6",37.3,"1,390.6",37.3,"1,390.6",37.3,"1,375.3",36.9,"1,367.1",36.7,"1,267.3",34.0,"1,309.8",35.2,"1,309.8",35.2,"1,309.8",35.2,"1,370.8",36.8,"1,398.4",37.6,"1,382.4",37.1,"1,380.2",37.1,"1,375.3",36.9,"1,375.3",36.9,"1,375.3",36.9,"1,402.1",37.7,"1,381.6",37.1,"1,315.0",35.3,"1,431.5",38.4,"1,418.5",38.1,"1,418.5",38.1,"1,418.5",38.1,"1,376.4",37.0,"1,371.6",36.8,37.3,1.0,-2.2,1.9,-0.1,-1.6,1.2,0.0,0.0,0.0,-1.1,-0.6,-7.3,3.3,0.0,0.0,4.7,2.0,-1.1,-0.2,-0.4,0.0,0.0,1.9,-1.5,-4.8,8.9,-0.9,0.0,0.0,-3.0,-0.4
RGP,"Resources Connection, Inc.",NASDAQ,Business Services,353.3,2.0,32.1,523.0,0.1,-24.8,10.8,703.4,7.0,6.4,4.9,BBB,347.2,10.8,350.0,10.9,370.0,11.5,378.7,11.8,393.1,12.2,393.1,12.2,393.1,12.2,409.5,12.7,402.8,12.5,381.5,11.9,359.7,11.2,361.0,11.2,361.0,11.2,361.0,11.2,361.3,11.2,367.7,11.4,362.9,11.3,362.3,11.3,360.7,11.2,360.7,11.2,360.7,11.2,370.9,11.5,374.2,11.6,370.0,11.5,372.9,11.6,372.2,11.6,372.2,11.6,372.2,11.6,370.9,11.5,384.8,12.0,14.8,0.5,-1.7,0.8,5.7,2.3,3.8,0.0,0.0,4.2,-1.6,-5.3,-5.7,0.4,0.0,0.0,0.1,1.8,-1.3,-0.2,-0.4,0.0,0.0,2.9,0.9,-1.1,0.8,-0.2,0.0,0.0,-0.3,3.7
RGR,"Sturm, Ruger & Company, Inc.",NYSE,Industrials,"1,089.9",16.2,17.5,822.3,0.3,27.0,11.4,454.0,1.9,4.5,4.7,B,"1,192.4",68.2,"1,244.3",71.2,"1,168.2",66.8,"1,200.9",68.7,"1,215.3",69.5,"1,215.3",69.5,"1,215.3",69.5,"1,258.8",72.0,"1,238.2",70.8,"1,212.8",69.4,"1,226.8",70.2,"1,198.8",68.6,"1,198.8",68.6,"1,198.8",68.6,"1,251.8",71.6,"1,246.2",71.3,"1,253.9",71.7,"1,278.4",73.1,"1,238.0",70.8,"1,238.0",70.8,"1,238.0",70.8,"1,253.4",71.7,"1,263.0",72.2,"1,233.6",70.6,"1,223.1",70.0,"1,268.1",72.5,"1,268.1",72.5,"1,268.1",72.5,"1,280.5",73.2,"1,328.7",76.0,33.1,1.9,9.4,4.4,-6.1,2.8,1.2,0.0,0.0,3.6,-1.6,-2.0,1.2,-2.3,0.0,0.0,4.4,-0.4,0.6,2.0,-3.2,0.0,0.0,1.2,0.8,-2.3,-0.9,3.7,0.0,0.0,1.0,3.8
RGS,Regis Corporation,NYSE,Consumer Non-Cyclicals,374.2,-0.7,35.6,635.2,0.0,-43.6,-22.5,669.7,6.7,6.4,2.7,BB,375.2,10.6,364.6,10.3,378.1,10.6,371.0,10.4,418.3,11.8,418.3,11.8,418.3,11.8,469.1,13.2,414.7,11.7,395.1,11.1,327.6,9.2,325.1,9.1,325.1,9.1,325.1,9.1,351.0,9.9,361.0,10.2,332.5,9.4,330.9,9.3,307.1,8.6,307.1,8.6,307.1,8.6,298.2,8.4,310.6,8.7,295.7,8.3,287.5,8.1,269.7,7.6,269.7,7.6,269.7,7.6,297.5,8.4,291.4,8.2,52.2,1.5,0.3,-2.8,3.7,-1.9,12.8,0.0,0.0,12.2,-11.6,-4.7,-17.1,-0.8,0.0,0.0,8.0,2.8,-7.9,-0.6,-7.2,0.0,0.0,-2.9,4.2,-4.8,-2.8,-6.2,0.0,0.0,10.3,-2.0
RH,RH,NYSE,Consumer Cyclicals,"4,172.7",-11.4,19.1,"4,055.9",-0.1,154.7,17.1,"2,534.7",3.9,5.6,3.9,BB,"4,089.6",212.6,"4,776.2",248.3,"4,910.9",255.3,"4,779.1",248.4,"4,749.6",246.2,"4,749.6",246.2,"4,749.6",246.2,"4,898.4",253.9,"4,861.5",252.0,"4,717.4",244.5,"4,429.6",229.6,"4,549.2",235.8,"4,549.2",235.8,"4,549.2",235.8,"4,741.7",245.8,"4,917.3",254.9,"4,857.9",251.8,"4,904.9",254.3,"4,825.1",250.1,"4,825.1",250.1,"4,825.1",250.1,"4,905.7",254.3,"4,921.3",255.1,"4,817.3",249.7,"4,904.7",254.3,"4,904.5",254.2,"4,904.5",254.2,"4,904.5",254.2,"4,879.5",252.9,"4,801.5",248.9,182.0,9.4,-2.0,16.8,2.8,-2.7,-0.9,0.0,0.0,3.1,-0.8,-3.0,-6.1,2.7,0.0,0.0,4.2,3.7,-1.2,1.0,-1.6,0.0,0.0,1.7,0.3,-2.1,1.8,0.0,0.0,0.0,-0.5,-1.6
RHI,Robert Half International Inc.,NYSE,Business Services,"5,814.9",8.1,115.1,"7,424.0",0.1,-3.0,1.9,"5,704.5",9.0,7.6,6.3,AA,"5,939.8",51.8,"6,094.5",53.2,"6,314.6",55.1,"6,401.7",55.9,"6,634.3",57.9,"6,634.3",57.9,"6,634.3",57.9,"6,867.0",59.9,"6,625.2",57.8,"6,355.8",55.5,"5,857.3",51.1,"5,877.9",51.3,"5,877.9",51.3,"5,877.9",51.3,"5,913.5",51.6,"6,001.7",52.4,"6,018.9",52.5,"5,922.6",51.7,"5,856.2",51.1,"5,856.2",51.1,"5,856.2",51.1,"5,873.4",51.3,"5,950.1",51.9,"5,669.4",49.5,"5,769.1",50.3,"5,798.9",50.6,"5,798.9",50.6,"5,798.9",50.6,"5,939.8",51.8,"6,054.4",52.8,324.6,2.8,2.1,2.6,3.6,1.4,3.6,0.0,0.0,3.5,-3.5,-4.1,-7.8,0.4,0.0,0.0,0.6,1.5,0.3,-1.6,-1.1,0.0,0.0,0.3,1.3,-4.7,1.8,0.5,0.0,0.0,2.4,1.9
RJF,"Raymond James Financial, Inc.",NYSE,Finance,"9,493.5",44.9,138.9,"12,410.2",0.5,-14.4,-2.8,"8,132.0",1.4,5.8,2.9,BB,"9,755.2",71.2,"10,003.2",73.0,"10,582.9",77.2,"10,862.4",79.3,"11,146.1",81.3,"11,146.1",81.3,"11,146.1",81.3,"11,105.0",81.0,"11,189.9",81.7,"10,465.0",76.4,"9,627.8",70.3,"9,811.4",71.6,"9,811.4",71.6,"9,811.4",71.6,"9,984.0",72.9,"10,070.4",73.5,"9,914.2",72.4,"9,899.1",72.2,"10,093.7",73.7,"10,093.7",73.7,"10,093.7",73.7,"9,856.6",71.9,"9,852.5",71.9,"9,374.3",68.4,"9,601.7",70.1,"9,098.8",66.4,"9,098.8",66.4,"9,098.8",66.4,"9,372.9",68.4,"9,431.8",68.8,640.9,4.7,2.8,2.5,5.8,2.6,2.6,0.0,0.0,-0.4,0.8,-6.5,-8.0,1.9,0.0,0.0,1.8,0.9,-1.6,-0.2,2.0,0.0,0.0,-2.3,0.0,-4.9,2.4,-5.2,0.0,0.0,3.0,0.6
RL,Ralph Lauren Corporation Class A,NYSE,Consumer Cyclicals,"5,487.9",27.9,73.7,"8,748.7",0.2,-25.6,-5.5,"5,218.5",7.1,3.3,4.3,BBB,"3,665.0",76.7,"3,745.3",78.4,"4,045.8",84.7,"4,057.2",84.9,"4,279.4",89.6,"4,279.4",89.6,"4,279.4",89.6,"4,312.4",90.3,"4,084.0",85.5,"3,855.1",80.7,"3,536.9",74.0,"3,572.3",74.8,"3,572.3",74.8,"3,572.3",74.8,"3,523.1",73.7,"3,651.1",76.4,"3,558.4",74.5,"3,532.6",73.9,"3,410.8",71.4,"3,410.8",71.4,"3,410.8",71.4,"3,504.0",73.3,"3,509.7",73.5,"3,375.5",70.7,"3,359.7",70.3,"3,234.5",67.7,"3,234.5",67.7,"3,234.5",67.7,"3,467.2",72.6,"3,464.8",72.5,332.9,7.0,1.6,2.2,8.0,0.3,5.5,0.0,0.0,0.8,-5.3,-5.6,-8.3,1.0,0.0,0.0,-1.4,3.6,-2.5,-0.7,-3.4,0.0,0.0,2.7,0.2,-3.8,-0.5,-3.7,0.0,0.0,7.2,-0.1
RLGY,Realogy Holdings Corp.,NYSE,Finance,699.2,-27.2,114.4,"1,106.8",-2.8,-13.3,17.2,"5,072.0",4.1,4.9,7.0,BBB,729.2,6.3,722.2,6.3,759.1,6.6,860.7,7.5,875.7,7.6,875.7,7.6,875.7,7.6,950.7,8.2,927.6,8.0,904.5,7.8,771.8,6.7,866.4,7.5,866.4,7.5,866.4,7.5,880.3,7.6,879.1,7.6,878.0,7.6,852.6,7.4,846.8,7.3,846.8,7.3,846.8,7.3,865.3,7.5,871.1,7.6,814.5,7.1,842.2,7.3,812.2,7.0,812.2,7.0,812.2,7.0,815.7,7.1,854.9,7.4,51.5,0.4,4.3,-0.9,5.1,13.4,1.7,0.0,0.0,8.6,-2.4,-2.5,-14.7,12.3,0.0,0.0,1.6,-0.1,-0.1,-2.9,-0.7,0.0,0.0,2.2,0.7,-6.5,3.4,-3.6,0.0,0.0,0.4,4.8
RLI,RLI Corp.,NYSE,Finance,"3,547.1",21.0,44.9,"4,036.1",0.2,-5.8,4.9,937.9,0.7,7.2,3.1,B,"3,515.6",78.3,"3,535.4",78.7,"3,657.2",81.4,"3,647.3",81.2,"3,834.1",85.4,"3,834.1",85.4,"3,834.1",85.4,"3,780.7",84.2,"3,773.1",84.0,"3,757.8",83.7,"3,567.3",79.4,"3,580.8",79.7,"3,580.8",79.7,"3,580.8",79.7,"3,631.5",80.8,"3,711.1",82.6,"3,676.5",81.8,"3,711.5",82.6,"3,680.1",81.9,"3,680.1",81.9,"3,680.1",81.9,"3,689.9",82.1,"3,698.5",82.3,"3,581.2",79.7,"3,678.7",81.9,"3,541.3",78.8,"3,541.3",78.8,"3,541.3",78.8,"3,662.1",81.5,"3,688.2",82.1,93.1,2.1,-0.9,0.6,3.4,-0.3,5.1,0.0,0.0,-1.4,-0.2,-0.4,-5.1,0.4,0.0,0.0,1.4,2.2,-0.9,1.0,-0.8,0.0,0.0,0.3,0.2,-3.2,2.7,-3.7,0.0,0.0,3.4,0.7
RMAX,"RE/MAX Holdings, Inc.",NYSE,Finance,507.3,12.3,17.8,686.5,0.3,-2.6,9.9,262.2,3.9,4.2,5.9,B,518.5,28.6,526.0,29.0,540.5,29.8,570.0,31.5,600.1,33.1,600.1,33.1,600.1,33.1,636.7,35.1,622.9,34.4,600.6,33.1,565.6,31.2,577.2,31.9,577.2,31.9,577.2,31.9,592.5,32.7,606.2,33.5,596.6,32.9,595.7,32.9,584.5,32.3,584.5,32.3,584.5,32.3,585.0,32.3,571.6,31.5,548.6,30.3,553.5,30.5,560.4,30.9,560.4,30.9,560.4,30.9,557.1,30.7,569.6,31.4,26.3,1.5,2.2,1.4,2.8,5.5,5.3,0.0,0.0,6.1,-2.2,-3.6,-5.8,2.1,0.0,0.0,2.6,2.3,-1.6,-0.2,-1.9,0.0,0.0,0.1,-2.3,-4.0,0.9,1.2,0.0,0.0,-0.6,2.2
RMBS,Rambus Inc.,NASDAQ,Technology,"1,760.3",6.5,112.1,"1,535.8",0.5,36.8,-2.1,241.3,6.1,6.3,4.0,BBB,"1,758.0",15.5,"1,771.6",15.6,"1,770.5",15.6,"1,799.9",15.9,"1,794.3",15.8,"1,794.3",15.8,"1,794.3",15.8,"1,812.4",16.0,"1,852.1",16.4,"1,804.5",15.9,"1,660.6",14.7,"1,674.2",14.8,"1,674.2",14.8,"1,674.2",14.8,"1,708.2",15.1,"1,755.8",15.5,"1,741.0",15.4,"1,694.6",15.0,"1,711.0",15.1,"1,711.0",15.1,"1,711.0",15.1,"1,699.7",15.0,"1,725.2",15.2,"1,677.6",14.8,"1,678.7",14.8,"1,624.4",14.3,"1,624.4",14.3,"1,624.4",14.3,"1,658.3",14.6,"1,721.8",15.2,61.6,0.5,-0.1,0.8,-0.1,1.7,-0.3,0.0,0.0,1.0,2.2,-2.6,-8.0,0.8,0.0,0.0,2.0,2.8,-0.8,-2.7,1.0,0.0,0.0,-0.7,1.5,-2.8,0.1,-3.2,0.0,0.0,2.1,3.8
RMD,ResMed Inc.,NYSE,Healthcare,"23,265.6",-0.6,144.6,"22,282.5",0.0,42.3,19.2,"2,957.0",9.4,5.0,6.6,AA,"23,309.0",161.1,"23,112.2",159.8,"23,408.8",161.8,"23,264.1",160.8,"23,268.5",160.8,"23,268.5",160.8,"23,268.5",160.8,"23,556.4",162.8,"23,362.5",161.5,"24,087.3",166.5,"22,886.5",158.2,"23,246.8",160.7,"23,246.8",160.7,"23,246.8",160.7,"23,689.5",163.8,"24,447.5",169.0,"24,940.8",172.4,"25,134.7",173.7,"24,987.1",172.7,"24,987.1",172.7,"24,987.1",172.7,"25,911.6",179.1,"26,322.4",182.0,"26,309.4",181.9,"26,951.7",186.3,"26,854.8",185.6,"26,854.8",185.6,"26,854.8",185.6,"27,244.0",188.3,"27,776.3",192.0,"1,560.6",10.8,0.2,-0.8,1.3,-0.6,0.0,0.0,0.0,1.2,-0.8,3.1,-5.0,1.6,0.0,0.0,1.9,3.2,2.0,0.8,-0.6,0.0,0.0,3.7,1.6,0.0,2.4,-0.4,0.0,0.0,1.4,2.0
RNR,RenaissanceRe Holdings Ltd.,NYSE,Finance,"7,391.5",114.6,44.1,"8,656.6",0.6,-3.0,3.9,"4,575.8",4.5,7.1,3.4,BB,"7,261.6",164.9,"7,641.2",173.5,"8,218.4",186.6,"9,771.2",195.5,"9,669.7",190.3,"9,669.7",190.3,"9,669.7",190.3,"9,608.8",189.1,"9,610.3",189.1,"9,619.9",189.3,"9,134.7",179.8,"9,321.7",183.5,"9,321.7",183.5,"9,321.7",183.5,"9,412.1",185.2,"9,379.1",184.6,"9,213.5",181.3,"9,095.1",179.0,"9,067.1",178.5,"9,067.1",178.5,"9,067.1",178.5,"8,987.3",176.9,"8,971.1",176.6,"8,750.6",172.2,"8,910.6",175.4,"8,510.7",167.5,"8,510.7",167.5,"8,510.7",167.5,"8,522.4",167.7,"8,690.1",171.0,597.8,8.4,-1.8,5.2,7.6,4.7,-2.6,0.0,0.0,-0.6,0.0,0.1,-5.0,2.0,0.0,0.0,1.0,-0.4,-1.8,-1.3,-0.3,0.0,0.0,-0.9,-0.2,-2.5,1.8,-4.5,0.0,0.0,0.1,2.0
ROCK,"Gibraltar Industries, Inc.",NASDAQ,Non-Energy Materials,"1,426.3",7.8,32.3,"1,627.8",0.2,23.3,8.2,"1,092.6",5.1,6.8,3.2,BB,"1,438.3",44.4,"1,529.4",47.2,"1,594.2",49.2,"1,616.9",49.9,"1,669.1",51.5,"1,669.1",51.5,"1,669.1",51.5,"1,636.0",50.5,"1,610.1",49.7,"1,574.1",48.6,"1,491.1",46.0,"1,433.8",44.2,"1,433.8",44.2,"1,433.8",44.2,"1,476.2",45.6,"1,525.8",47.1,"1,516.1",46.8,"1,520.6",46.9,"1,522.2",47.0,"1,522.2",47.0,"1,522.2",47.0,"1,518.4",46.9,"1,538.5",47.5,"1,466.5",45.3,"1,477.2",45.6,"1,458.1",45.0,"1,458.1",45.0,"1,458.1",45.0,"1,536.2",47.4,"1,556.0",48.0,72.8,2.2,0.8,6.3,4.2,1.4,3.2,0.0,0.0,-2.0,-1.6,-2.2,-5.3,-3.8,0.0,0.0,3.0,3.4,-0.6,0.3,0.1,0.0,0.0,-0.3,1.3,-4.7,0.7,-1.3,0.0,0.0,5.4,1.3
ROG,Rogers Corporation,NYSE,Non-Energy Materials,"2,020.4",27.6,18.6,"2,316.5",0.2,-21.5,13.7,805.6,3.5,7.7,4.7,A,"2,045.7",109.6,"2,067.9",110.8,"2,168.0",116.2,"2,230.7",119.5,"2,240.2",120.0,"2,240.2",120.0,"2,240.2",120.0,"2,252.0",120.7,"2,196.9",117.7,"2,161.8",115.8,"1,961.6",105.1,"2,009.0",107.7,"2,009.0",107.7,"2,009.0",107.7,"2,102.8",112.7,"2,174.5",116.5,"2,148.6",115.1,"2,133.1",114.3,"2,160.1",115.8,"2,160.1",115.8,"2,160.1",115.8,"2,212.6",118.6,"2,241.7",120.1,"2,185.9",117.1,"2,271.0",121.7,"2,215.4",118.7,"2,215.4",118.7,"2,215.4",118.7,"2,255.1",120.8,"2,325.3",124.6,89.9,4.8,1.3,1.1,4.8,2.9,0.4,0.0,0.0,0.5,-2.4,-1.6,-9.3,2.4,0.0,0.0,4.7,3.4,-1.2,-0.7,1.3,0.0,0.0,2.4,1.3,-2.5,3.9,-2.4,0.0,0.0,1.8,3.1
ROIC,Retail Opportunity Investments Corp.,NASDAQ,Finance,"1,195.3",9.6,116.5,"2,048.5",0.5,-39.2,13.6,273.0,2.9,4.9,4.7,B,"1,160.1",10.0,"1,220.6",10.5,"1,354.4",11.6,"1,413.7",12.2,"1,497.5",12.9,"1,497.5",12.9,"1,497.5",12.9,"1,582.4",13.6,"1,489.4",12.8,"1,384.6",11.9,"1,221.7",10.5,"1,338.1",11.5,"1,338.1",11.5,"1,338.1",11.5,"1,364.9",11.7,"1,402.1",12.1,"1,339.8",11.5,"1,342.7",11.5,"1,295.6",11.1,"1,295.6",11.1,"1,295.6",11.1,"1,312.5",11.3,"1,313.7",11.3,"1,254.9",10.8,"1,319.5",11.3,"1,298.5",11.2,"1,298.5",11.2,"1,298.5",11.2,"1,343.9",11.6,"1,332.9",11.3,92.2,0.8,6.2,5.2,11.0,4.4,5.9,0.0,0.0,5.7,-5.9,-7.0,-11.8,9.5,0.0,0.0,2.0,2.7,-4.4,0.2,-3.5,0.0,0.0,1.3,0.1,-4.5,5.1,-1.6,0.0,0.0,3.5,-1.9
ROK,"Rockwell Automation, Inc.",NYSE,Industrials,"25,036.5",-9.6,116.2,"23,442.2",0.0,47.9,-0.8,"6,490.1",5.7,5.9,6.9,A,"24,863.9",214.7,"25,202.1",217.6,"25,516.0",220.3,"25,769.7",222.5,"26,337.2",227.4,"26,337.2",227.4,"26,337.2",227.4,"26,126.4",225.6,"25,485.9",220.0,"25,265.8",218.1,"23,866.7",206.1,"24,113.4",208.2,"24,113.4",208.2,"24,113.4",208.2,"24,378.6",210.5,"24,756.2",213.7,"24,539.6",211.9,"24,284.8",209.7,"24,222.3",209.1,"24,222.3",209.1,"24,222.3",209.1,"24,387.9",210.6,"24,171.3",208.7,"23,747.4",205.0,"24,114.6",208.2,"23,775.2",205.3,"23,775.2",205.3,"23,775.2",205.3,"24,169.0",208.7,"24,670.5",213.0,836.5,7.2,-0.7,1.4,1.2,1.0,2.2,0.0,0.0,-0.8,-2.5,-0.9,-5.5,1.0,0.0,0.0,1.1,1.5,-0.9,-1.0,-0.3,0.0,0.0,0.7,-0.9,-1.8,1.5,-1.4,0.0,0.0,1.7,2.1
ROL,"Rollins, Inc.",NYSE,Business Services,"13,700.7",-0.4,327.4,"10,858.0",0.0,12.5,0.4,"2,103.7",3.4,2.4,7.0,B,"13,838.3",42.2,"14,061.2",42.9,"14,621.7",44.6,"14,264.4",43.5,"14,234.9",43.4,"14,234.9",43.4,"14,234.9",43.4,"14,608.6",44.6,"14,257.9",43.5,"14,251.3",43.5,"13,776.1",42.0,"13,572.9",41.4,"13,572.9",41.4,"13,572.9",41.4,"13,749.8",42.0,"13,887.5",42.4,"13,884.2",42.4,"13,884.2",42.4,"13,717.1",41.9,"13,717.1",41.9,"13,717.1",41.9,"13,740.0",41.9,"13,664.6",41.7,"13,471.2",41.1,"13,684.3",41.8,"13,533.5",41.3,"13,533.5",41.3,"13,533.5",41.3,"13,645.0",41.6,"13,894.1",42.4,321.6,1.0,1.0,1.6,4.0,-2.4,-0.2,0.0,0.0,2.6,-2.4,0.0,-3.3,-1.5,0.0,0.0,1.3,1.0,0.0,0.0,-1.2,0.0,0.0,0.2,-0.5,-1.4,1.6,-1.1,0.0,0.0,0.8,1.8
ROP,"Roper Technologies, Inc.",NYSE,Technology,"41,111.4",-57.6,104.1,"36,860.5",-0.2,15.1,0.1,"5,405.0",4.8,5.9,3.0,A,"40,481.9",387.8,"41,301.4",395.6,"41,912.1",401.5,"41,992.5",402.2,"42,367.3",405.8,"42,367.3",405.8,"42,367.3",405.8,"41,957.0",401.9,"41,981.0",402.1,"41,886.0",401.2,"40,954.8",392.3,"40,694.9",389.8,"40,694.9",389.8,"40,694.9",389.8,"41,136.5",394.0,"41,617.7",398.7,"41,991.5",402.2,"41,981.0",402.1,"40,773.2",390.6,"40,773.2",390.6,"40,773.2",390.6,"41,762.8",400.0,"41,491.4",397.4,"40,394.2",386.9,"41,064.4",393.4,"40,423.4",387.2,"40,423.4",387.2,"40,423.4",387.2,"40,259.5",385.6,"40,533.0",388.3,702.8,6.7,-1.5,2.0,1.5,0.2,0.9,0.0,0.0,-1.0,0.1,-0.2,-2.2,-0.6,0.0,0.0,1.1,1.2,0.9,0.0,-2.9,0.0,0.0,2.4,-0.6,-2.6,1.7,-1.6,0.0,0.0,-0.4,0.7
