Symbol,Name,Stock Exchange,Company Main Business,Size,Book Value Per Shr Tangble,Common Shares Outstdg,MktVal Co,Book to Market Ratio,Momentum,Monthly Return,Sales,MSCI ESG Rtg Score Environmental,MSCI ESG Rtg Score Governance,MSCI ESG Rtg Score Social,MSCI ESG Rtg Overall Company Rating,1 MktVal Co,1 Closing Price,2 MktVal Co,2 Closing Price,3 MktVal Co,3 Closing Price,4 MktVal Co,4 Closing Price,5 MktVal Co,5 Closing Price,6 MktVal Co,6 Closing Price,7 MktVal Co,7 Closing Price,8 MktVal Co,8 Closing Price,9 MktVal Co,9 Closing Price,10 MktVal Co,10 Closing Price,11 MktVal Co,11 Closing Price,12 MktVal Co,12 Closing Price,13 MktVal Co,13 Closing Price,14 MktVal Co,14 Closing Price,15 MktVal Co,15 Closing Price,16 MktVal Co,16 Closing Price,17 MktVal Co,17 Closing Price,18 MktVal Co,18 Closing Price,19 MktVal Co,19 Closing Price,20 MktVal Co,20 Closing Price,21 MktVal Co,21 Closing Price,22 MktVal Co,22 Closing Price,23 MktVal Co,23 Closing Price,24 MktVal Co,24 Closing Price,25 MktVal Co,25 Closing Price,26 MktVal Co,26 Closing Price,27 MktVal Co,27 Closing Price,28 MktVal Co,28 Closing Price,29 MktVal Co,29 Closing Price,30 MktVal Co,30 Closing Price,STD MktVal,STD Closing Price,1 Price Chg (LOCAL),2 Price Chg (LOCAL),3 Price Chg (LOCAL),4 Price Chg (LOCAL),5 Price Chg (LOCAL),6 Price Chg (LOCAL),7 Price Chg (LOCAL),8 Price Chg (LOCAL),9 Price Chg (LOCAL),10 Price Chg (LOCAL),11 Price Chg (LOCAL),12 Price Chg (LOCAL),13 Price Chg (LOCAL),14 Price Chg (LOCAL),15 Price Chg (LOCAL),16 Price Chg (LOCAL),17 Price Chg (LOCAL),18 Price Chg (LOCAL),19 Price Chg (LOCAL),20 Price Chg (LOCAL),21 Price Chg (LOCAL),22 Price Chg (LOCAL),23 Price Chg (LOCAL),24 Price Chg (LOCAL),25 Price Chg (LOCAL),26 Price Chg (LOCAL),27 Price Chg (LOCAL),28 Price Chg (LOCAL),29 Price Chg (LOCAL),30 Price Chg (LOCAL)
TTMI,"TTM Technologies, Inc.",NASDAQ,Technology,"1,095.6",1.6,105.5,"1,587.7",0.1,-6.8,20.2,"2,504.0",2.7,5.9,4.8,BBB,"1,021.4",9.6,"1,012.9",9.6,982.2,9.3,982.2,9.3,982.2,9.3,"1,113.6",10.5,"1,116.8",10.5,"1,157.1",10.9,"1,162.3",11.0,"1,162.3",11.0,"1,162.3",11.0,"1,162.3",11.0,"1,157.1",10.9,"1,169.8",11.0,"1,076.5",10.2,"1,079.7",10.2,"1,080.8",10.2,"1,080.8",10.2,"1,080.8",10.2,"1,126.3",10.6,"1,062.7",10.0,"1,086.1",10.3,"1,108.3",10.5,"1,140.1",10.8,"1,140.1",10.8,"1,140.1",10.8,"1,201.6",11.3,"1,158.1",10.9,"1,232.3",11.6,"1,228.0",11.6,68.3,0.6,-6.8,-0.8,-3.0,0.0,0.0,13.4,0.3,3.6,0.5,0.0,0.0,0.0,-0.5,1.1,-8.0,0.3,0.1,0.0,0.0,4.2,-5.6,2.2,2.0,2.9,0.0,0.0,5.4,-3.6,6.4,-0.3
TTWO,"Take-Two Interactive Software, Inc.",NASDAQ,Technology,"13,453.2",13.3,113.4,"13,877.1",0.1,-1.9,4.1,"3,379.8",6.7,6.4,4.1,BBB,"13,194.6",116.3,"13,555.3",119.5,"13,439.6",118.5,"13,439.6",118.5,"13,439.6",118.5,"13,757.2",121.3,"13,617.7",120.1,"13,508.8",119.1,"13,542.8",119.4,"13,542.8",119.4,"13,542.8",119.4,"13,542.8",119.4,"13,610.9",120.0,"13,926.2",122.8,"14,007.9",123.5,"14,384.4",126.8,"14,114.5",124.4,"14,114.5",124.4,"14,114.5",124.4,"14,217.7",125.4,"14,260.8",125.7,"14,454.8",127.4,"14,127.0",124.6,"14,504.7",127.9,"14,504.7",127.9,"14,504.7",127.9,"14,283.5",125.9,"13,668.7",120.5,"13,744.7",121.2,"13,730.0",121.1,390.1,3.4,-1.9,2.7,-0.9,0.0,0.0,2.4,-1.0,-0.8,0.3,0.0,0.0,0.0,0.5,2.3,0.6,2.7,-1.9,0.0,0.0,0.7,0.3,1.4,-2.3,2.7,0.0,0.0,-1.5,-4.3,0.6,-0.1
TUP,Tupperware Brands Corporation,NYSE,Consumer Non-Cyclicals,79.3,-7.4,48.9,419.6,-0.9,-12.3,126.8,"1,608.6",#N/A,#N/A,#N/A,@NA,69.5,1.4,70.5,1.4,68.6,1.4,68.6,1.4,68.6,1.4,69.0,1.4,67.1,1.4,73.0,1.5,112.6,2.3,112.6,2.3,112.6,2.3,112.6,2.3,117.0,2.4,123.4,2.5,116.1,2.4,98.9,2.0,101.9,2.1,101.9,2.1,101.9,2.1,96.0,2.0,97.9,2.0,95.5,2.0,103.3,2.1,100.4,2.1,100.4,2.1,100.4,2.1,103.8,2.1,126.3,2.6,141.5,2.9,157.8,3.2,22.8,0.5,-12.3,1.4,-2.8,0.0,0.0,0.7,-2.8,8.8,54.4,0.0,0.0,0.0,3.9,5.4,-6.0,-14.8,3.0,0.0,0.0,-5.8,2.0,-2.5,8.2,-2.8,0.0,0.0,3.4,21.7,12.0,11.4
TVTY,"Tivity Health, Inc.",NASDAQ,Healthcare,304.6,-23.2,48.2,976.4,-1.1,-16.2,70.2,"1,176.9",5.9,3.8,6.4,AA,255.2,5.3,247.5,5.1,229.1,4.7,229.1,4.7,229.1,4.7,260.1,5.4,272.2,5.6,302.8,6.3,314.9,6.5,314.9,6.5,314.9,6.5,314.9,6.5,310.0,6.4,328.5,6.8,309.6,6.4,301.8,6.2,326.5,6.7,326.5,6.7,326.5,6.7,328.9,6.8,327.0,6.8,330.9,6.8,355.1,7.3,346.9,7.2,346.9,7.2,346.9,7.2,370.6,7.7,391.2,8.1,459.3,9.5,434.6,9.0,54.1,1.1,-16.2,-3.0,-7.4,0.0,0.0,13.5,4.7,11.2,4.0,0.0,0.0,0.0,-1.5,5.9,-5.8,-2.5,8.2,0.0,0.0,0.7,-0.6,1.2,7.3,-2.3,0.0,0.0,6.8,5.6,17.4,-5.4
TWI,"Titan International, Inc.",NYSE,Industrials,93.6,3.7,60.3,218.2,1.0,-9.7,0.7,"1,275.3",#N/A,#N/A,#N/A,@NA,84.5,1.4,77.9,1.3,78.5,1.3,78.5,1.3,78.5,1.3,78.5,1.3,76.1,1.3,80.3,1.3,87.5,1.5,87.5,1.5,87.5,1.5,87.5,1.5,80.3,1.3,81.5,1.4,77.3,1.3,71.8,1.2,69.4,1.2,69.4,1.2,69.4,1.2,75.5,1.3,72.4,1.2,72.4,1.2,70.0,1.2,67.0,1.1,67.0,1.1,67.0,1.1,69.4,1.2,73.9,1.2,84.8,1.4,85.4,1.4,6.8,0.1,-9.7,-7.9,0.8,0.0,0.0,0.0,-3.1,5.6,9.0,0.0,0.0,0.0,-8.3,1.5,-5.2,-7.0,-3.4,0.0,0.0,8.7,-4.0,0.0,-3.3,-4.3,0.0,0.0,3.6,6.1,14.8,0.7
TWTR,"Twitter, Inc.",NYSE,Technology,"19,236.3",9.5,779.6,"24,882.2",0.3,-5.0,23.0,"3,322.1",5.5,6.1,1.5,BB,"18,265.1",23.3,"18,030.1",23.0,"18,084.9",23.1,"18,084.9",23.1,"18,084.9",23.1,"19,526.1",24.9,"20,058.7",25.6,"21,821.0",27.9,"21,750.5",27.8,"21,750.5",27.8,"21,750.5",27.8,"21,750.5",27.8,"21,311.9",27.2,"21,883.6",27.9,"21,546.9",27.5,"20,831.9",26.6,"20,949.6",26.7,"20,949.6",26.7,"20,949.6",26.7,"21,192.8",27.0,"20,204.2",25.8,"22,314.9",28.4,"21,859.8",27.9,"22,550.2",28.7,"22,550.2",28.7,"22,550.2",28.7,"23,538.9",30.0,"22,589.5",28.8,"24,394.1",31.1,"22,503.2",28.7,"1,678.0",2.1,-5.0,-1.3,0.3,0.0,0.0,8.0,2.7,8.8,-0.3,0.0,0.0,0.0,-2.0,2.7,-1.5,-3.5,0.6,0.0,0.0,1.2,-4.7,10.4,-2.0,3.2,0.0,0.0,4.4,-4.0,8.0,-7.8
TXN,Texas Instruments Incorporated,NASDAQ,Technology,"93,303.1",4.4,932.0,"119,922.3",0.0,-3.0,19.8,"13,689.0",6.3,5.8,7.7,AA,"90,464.7",96.9,"95,254.5",102.0,"93,349.8",100.0,"93,349.8",100.0,"93,349.8",100.0,"101,734.3",109.0,"99,213.4",106.3,"102,864.1",110.2,"100,548.5",107.7,"100,548.5",107.7,"100,548.5",107.7,"100,548.5",107.7,"100,529.9",107.7,"101,826.9",111.0,"99,101.1",108.0,"102,230.7",111.4,"104,213.1",113.6,"104,213.1",113.6,"104,213.1",113.6,"102,359.2",111.5,"98,054.8",106.8,"102,772.2",112.0,"101,377.2",110.5,"104,561.8",113.9,"104,561.8",113.9,"104,561.8",113.9,"106,259.7",115.8,"104,846.3",114.2,"109,582.1",119.4,"106,525.9",116.1,"4,404.9",5.4,-3.0,5.3,-2.0,0.0,0.0,9.0,-2.5,3.7,-2.3,0.0,0.0,0.0,0.0,3.0,-2.7,3.2,1.9,0.0,0.0,-1.8,-4.2,4.8,-1.4,3.1,0.0,0.0,1.6,-1.3,4.5,-2.8
TXRH,"Texas Roadhouse, Inc.",NASDAQ,Consumer Services,"2,866.5",11.4,69.4,"3,909.1",0.2,-12.3,30.0,"2,504.7",4.4,6.4,3.7,B,"2,513.9",36.2,"2,392.4",34.5,"2,447.3",35.3,"2,447.3",35.3,"2,447.3",35.3,"2,951.8",42.6,"2,887.9",41.6,"3,102.3",44.7,"3,258.3",47.0,"3,258.3",47.0,"3,258.3",47.0,"3,258.3",47.0,"3,061.3",44.1,"3,047.5",43.9,"2,878.2",41.5,"2,920.5",42.1,"3,224.3",46.5,"3,224.3",46.5,"3,224.3",46.5,"3,014.9",43.5,"3,096.0",44.6,"3,208.4",46.3,"3,219.5",46.4,"3,181.3",45.9,"3,181.3",45.9,"3,181.3",45.9,"3,460.8",49.9,"3,454.6",49.8,"3,463.6",49.9,"3,265.9",47.1,311.8,4.5,-12.3,-4.8,2.3,0.0,0.0,20.7,-2.2,7.4,5.0,0.0,0.0,0.0,-6.0,-0.5,-5.6,1.5,10.4,0.0,0.0,-6.5,2.7,3.6,0.3,-1.2,0.0,0.0,8.8,-0.2,0.3,-5.7
TXT,Textron Inc.,NYSE,Industrials,"6,071.3",12.2,228.0,"10,180.5",0.3,-6.8,6.0,"12,543.0",3.2,5.0,4.0,BBB,"5,659.3",24.9,"5,577.3",24.5,"5,657.0",24.9,"5,657.0",24.9,"5,657.0",24.9,"6,223.8",27.3,"6,059.9",26.6,"6,349.0",27.9,"6,701.9",29.4,"6,701.9",29.4,"6,701.9",29.4,"6,701.9",29.4,"6,246.6",27.4,"6,248.9",27.5,"5,893.7",25.9,"5,629.7",24.7,"6,317.1",27.8,"6,317.1",27.8,"6,317.1",27.8,"6,071.3",26.7,"5,952.9",26.2,"6,057.6",26.6,"6,333.1",27.8,"6,153.2",27.0,"6,153.2",27.0,"6,153.2",27.0,"6,410.5",28.2,"6,606.3",29.0,"6,833.9",30.0,"6,000.7",26.4,363.8,1.6,-6.8,-1.4,1.4,0.0,0.0,10.0,-2.6,4.8,5.6,0.0,0.0,0.0,-6.8,0.0,-5.7,-4.5,12.2,0.0,0.0,-3.9,-1.9,1.8,4.5,-2.8,0.0,0.0,4.2,3.1,3.4,-12.2
TYL,"Tyler Technologies, Inc.",NYSE,Business Services,"11,683.3",10.1,39.3,"11,793.4",0.0,-1.7,10.0,"1,111.9",3.9,4.9,4.8,BBB,"11,487.1",291.6,"11,044.3",280.3,"11,321.9",284.8,"11,321.9",284.8,"11,321.9",284.8,"11,919.3",299.9,"11,688.0",294.0,"12,280.3",308.9,"12,401.9",312.0,"12,401.9",312.0,"12,401.9",312.0,"12,401.9",312.0,"12,165.0",306.0,"13,003.8",327.1,"12,857.5",323.5,"12,978.7",326.5,"12,987.5",326.7,"12,987.5",326.7,"12,987.5",326.7,"13,040.3",328.1,"12,438.1",312.9,"12,649.6",318.2,"12,694.9",319.4,"12,510.0",314.7,"12,510.0",314.7,"12,510.0",314.7,"12,757.7",320.9,"12,402.7",312.0,"12,759.7",321.0,"12,751.2",320.7,582.9,14.3,-1.7,-3.9,1.6,0.0,0.0,5.3,-1.9,5.1,1.0,0.0,0.0,0.0,-1.9,6.9,-1.1,0.9,0.1,0.0,0.0,0.4,-4.6,1.7,0.4,-1.5,0.0,0.0,2.0,-2.8,2.9,-0.1
UAA,"Under Armour, Inc. Class A",NYSE,Consumer Cyclicals,"3,897.9",3.5,451.8,"9,199.9",0.2,-10.3,26.2,"4,494.7",4.7,3.7,5.1,BBB,"3,262.0",8.3,"3,045.2",7.8,"3,262.1",8.2,"3,262.1",8.2,"3,262.1",8.2,"3,526.3",9.0,"3,715.5",9.5,"3,816.1",9.8,"4,106.8",10.4,"4,106.8",10.4,"4,106.8",10.4,"4,106.8",10.4,"3,848.0",9.8,"3,940.7",10.0,"3,790.1",9.6,"3,674.7",9.3,"3,892.2",9.9,"3,892.2",9.9,"3,892.2",9.9,"3,797.2",9.7,"3,749.0",9.5,"3,767.6",9.6,"3,850.3",9.8,"3,938.8",10.0,"3,938.8",10.0,"3,938.8",10.0,"4,108.7",10.4,"4,248.6",10.8,"4,290.5",10.9,"4,086.6",10.4,317.9,0.8,-10.3,-5.7,5.5,0.0,0.0,9.4,5.9,2.4,7.0,0.0,0.0,0.0,-5.9,2.0,-4.1,-2.7,5.5,0.0,0.0,-2.0,-1.1,0.5,2.3,1.9,0.0,0.0,4.4,3.7,0.4,-4.1
UAL,"United Airlines Holdings, Inc.",NASDAQ,Industrials,"7,822.9",15.9,251.2,"22,290.7",0.2,-18.7,15.3,"31,722.0",#N/A,#N/A,#N/A,@NA,"6,342.1",25.7,"5,790.8",23.4,"5,658.5",22.9,"5,658.5",22.9,"5,658.5",22.9,"5,939.1",24.0,"6,052.8",24.5,"6,802.0",27.5,"7,788.6",31.5,"7,788.6",31.5,"7,788.6",31.5,"7,788.6",31.5,"7,148.2",28.9,"7,640.2",30.9,"7,877.6",31.9,"6,975.1",28.2,"7,190.2",29.1,"7,190.2",29.1,"7,190.2",29.1,"6,871.3",27.8,"6,893.5",27.9,"6,399.0",25.9,"7,369.0",25.7,"7,323.1",25.6,"7,323.1",25.6,"7,323.1",25.6,"7,162.7",25.0,"7,976.4",27.8,"8,941.9",31.2,"8,591.0",29.6,852.5,2.9,-18.7,-8.7,-2.3,0.0,0.0,5.0,1.9,12.4,14.5,0.0,0.0,0.0,-8.2,6.9,3.1,-11.5,3.1,0.0,0.0,-4.4,0.3,-7.2,-0.6,-0.6,0.0,0.0,-2.2,11.4,12.1,-5.2
UBA,Urstadt Biddle Properties Inc. Class A,NYSE,Finance,536.1,8.8,40.0,940.5,0.4,-9.4,16.6,135.8,6.3,2.3,3.4,B,501.5,12.8,470.7,12.1,402.0,10.3,402.0,10.3,402.0,10.3,457.3,11.7,494.1,12.8,516.2,13.4,548.8,14.5,548.8,14.5,548.8,14.5,548.8,14.5,524.3,13.5,506.3,13.2,486.9,12.6,473.8,12.2,496.9,12.8,496.9,12.8,496.9,12.8,455.8,11.7,457.0,11.8,440.5,11.3,448.7,11.6,438.8,11.3,438.8,11.3,438.8,11.3,473.2,12.3,517.1,13.5,569.3,15.0,550.3,14.6,47.6,1.4,-9.4,-5.2,-15.0,0.0,0.0,13.9,9.0,4.9,8.1,0.0,0.0,0.0,-6.7,-2.4,-4.5,-3.3,5.3,0.0,0.0,-8.6,0.2,-3.7,1.9,-1.9,0.0,0.0,8.3,9.8,11.5,-2.7
UBSI,"United Bankshares, Inc.",NASDAQ,Finance,"2,347.8",18.3,101.6,"3,925.2",0.5,-2.0,32.4,945.0,1.1,6.6,3.8,BB,"2,301.0",22.6,"2,323.4",22.8,"2,233.9",22.0,"2,233.9",22.0,"2,233.9",22.0,"2,392.5",23.5,"2,442.4",24.0,"2,555.3",25.1,"2,723.1",26.8,"2,723.1",26.8,"2,723.1",26.8,"2,723.1",26.8,"2,578.7",25.4,"2,562.4",25.2,"2,389.5",23.5,"2,353.9",23.1,"2,564.5",25.2,"2,564.5",25.2,"2,564.5",25.2,"2,595.0",25.5,"2,551.2",25.1,"2,509.5",24.7,"2,551.2",25.1,"2,641.8",26.0,"2,641.8",26.0,"2,641.8",26.0,"2,919.5",28.7,"2,964.2",29.1,"3,166.7",31.1,"3,047.6",30.0,232.8,2.3,-2.0,1.0,-3.9,0.0,0.0,7.1,2.1,4.6,6.6,0.0,0.0,0.0,-5.3,-0.6,-6.7,-1.5,8.9,0.0,0.0,1.2,-1.7,-1.6,1.7,3.5,0.0,0.0,10.5,1.5,6.8,-3.8
UCBI,"United Community Banks, Inc.",NASDAQ,Finance,"1,437.4",16.4,79.0,"2,439.0",0.5,-2.7,18.7,660.0,1.3,7.3,2.9,BB,"1,399.0",17.8,"1,484.5",18.9,"1,372.3",17.5,"1,372.3",17.5,"1,372.3",17.5,"1,468.8",18.7,"1,462.6",18.6,"1,518.3",19.3,"1,641.6",20.9,"1,641.6",20.9,"1,641.6",20.9,"1,641.6",20.9,"1,544.2",19.7,"1,516.0",19.3,"1,385.6",17.7,"1,348.7",17.2,"1,467.3",18.7,"1,467.3",18.7,"1,467.3",18.7,"1,446.9",18.4,"1,399.8",17.8,"1,380.1",17.6,"1,395.8",17.8,"1,431.2",18.2,"1,431.2",18.2,"1,431.2",18.2,"1,553.6",19.8,"1,647.8",21.0,"1,731.1",22.1,"1,660.0",21.1,107.8,1.4,-2.7,6.1,-7.6,0.0,0.0,7.0,-0.4,3.8,8.1,0.0,0.0,0.0,-5.9,-1.8,-8.6,-2.7,8.8,0.0,0.0,-1.4,-3.3,-1.4,1.1,2.5,0.0,0.0,8.6,6.1,5.1,-4.1
UCTT,"Ultra Clean Holdings, Inc.",NASDAQ,Technology,550.5,2.2,39.3,934.2,0.1,-3.9,38.7,"1,206.4",3.1,6.5,4.5,BB,528.9,13.3,516.2,12.9,507.0,12.7,507.0,12.7,507.0,12.7,595.1,14.9,623.9,15.6,674.9,16.9,668.5,16.8,668.5,16.8,668.5,16.8,668.5,16.8,634.2,15.9,680.1,17.1,655.0,16.4,638.6,16.0,670.1,16.8,670.1,16.8,670.1,16.8,609.5,15.3,600.3,15.1,643.0,16.1,609.1,15.3,631.4,15.8,631.4,15.8,631.4,15.8,645.0,16.2,675.8,16.9,753.3,18.9,734.9,18.4,63.3,1.6,-3.9,-2.4,-1.8,0.0,0.0,17.4,4.8,8.2,-0.9,0.0,0.0,0.0,-5.1,7.2,-3.7,-2.5,4.9,0.0,0.0,-9.0,-1.5,7.1,-5.3,3.7,0.0,0.0,2.1,4.6,11.5,-2.4
UDR,"UDR, Inc.",NYSE,Finance,"17,515.7",11.0,294.6,"22,276.2",0.1,-9.7,14.7,"1,289.5",6.2,5.6,5.6,A,"9,716.9",33.0,"9,413.5",32.0,"9,324.1",31.6,"9,324.1",31.6,"9,324.1",31.6,"10,421.1",35.3,"10,542.0",35.8,"11,400.1",38.7,"12,125.5",41.1,"12,125.5",41.1,"12,125.5",41.1,"12,125.5",41.1,"11,370.6",38.6,"11,606.5",39.4,"10,910.6",37.0,"10,801.5",36.6,"11,482.7",38.9,"11,482.7",38.9,"11,482.7",38.9,"10,724.8",36.4,"10,491.9",35.6,"10,810.3",36.7,"10,674.7",36.2,"10,701.2",36.3,"10,701.2",36.3,"10,701.2",36.3,"11,093.4",37.6,"11,134.7",37.8,"11,237.9",38.1,"11,049.2",37.5,830.8,2.8,-9.7,-3.1,-1.0,0.0,0.0,11.8,1.2,8.1,6.4,0.0,0.0,0.0,-6.2,2.1,-6.0,-1.0,6.3,0.0,0.0,-6.6,-2.2,3.0,-1.3,0.2,0.0,0.0,3.7,0.4,0.9,-1.7
UE,Urban Edge Properties,NYSE,Finance,"1,069.7",7.6,121.4,"2,325.1",0.4,-5.4,38.1,341.1,3.3,4.1,0.8,CCC,"1,011.4",8.3,941.0,7.8,927.6,7.6,927.6,7.6,927.6,7.6,975.0,8.0,"1,051.5",8.7,"1,100.0",9.1,"1,168.0",9.6,"1,168.0",9.6,"1,168.0",9.6,"1,168.0",9.6,"1,157.1",9.5,"1,135.2",9.4,"1,086.7",9.0,"1,013.8",8.4,"1,049.0",8.6,"1,049.0",8.6,"1,049.0",8.6,"1,017.5",8.4,"1,018.7",8.4,"1,078.2",8.9,"1,106.1",9.1,"1,054.6",9.1,"1,054.6",9.1,"1,054.6",9.1,"1,107.1",9.5,"1,279.5",11.0,"1,373.9",11.8,"1,340.1",11.5,111.0,1.0,-5.4,-7.0,-1.4,0.0,0.0,5.1,7.8,4.6,6.2,0.0,0.0,0.0,-0.9,-1.9,-4.3,-6.7,3.5,0.0,0.0,-3.0,0.1,5.8,2.6,-0.7,0.0,0.0,5.0,15.6,7.4,-2.5
UEIC,Universal Electronics Inc.,NASDAQ,Technology,537.8,14.8,13.9,727.9,0.3,-9.6,19.0,680.3,0.1,3.8,5.1,B,486.3,34.7,519.4,37.1,488.7,34.9,488.7,34.9,488.7,34.9,554.9,39.6,527.1,37.6,532.3,38.0,567.0,40.5,567.0,40.5,567.0,40.5,567.0,40.5,544.5,38.9,562.4,40.1,536.8,38.3,545.2,38.9,557.4,39.8,557.4,39.8,557.4,39.8,548.4,39.1,543.2,38.8,549.4,39.2,547.3,39.1,542.0,38.7,542.0,38.7,542.0,38.7,549.5,39.2,549.9,39.5,591.8,42.5,574.3,41.3,26.3,1.9,-9.6,6.8,-5.9,0.0,0.0,13.5,-5.0,1.0,6.5,0.0,0.0,0.0,-4.0,3.3,-4.6,1.6,2.2,0.0,0.0,-1.6,-0.9,1.1,-0.4,-1.0,0.0,0.0,1.4,0.8,7.6,-3.0
UFCS,"United Fire Group, Inc.",NASDAQ,Finance,816.9,35.5,25.0,"1,094.6",0.8,-2.9,-9.7,"1,067.0",2.3,6.7,2.0,B,793.4,31.7,802.9,32.1,754.5,30.1,754.5,30.1,754.5,30.1,779.1,31.1,765.3,30.6,770.9,30.9,809.2,32.4,809.2,32.4,809.2,32.4,809.2,32.4,796.9,31.9,801.2,32.1,739.5,29.6,731.5,29.3,749.5,30.0,749.5,30.0,749.5,30.0,720.2,28.8,703.2,28.2,706.0,28.3,713.0,28.5,693.8,27.8,693.8,27.8,693.8,27.8,734.7,29.4,741.0,29.7,767.7,30.7,714.5,28.6,38.5,1.5,-2.9,1.2,-6.0,0.0,0.0,3.3,-1.8,1.0,5.0,0.0,0.0,0.0,-1.5,0.5,-7.7,-1.1,2.5,0.0,0.0,-3.9,-2.4,0.4,1.0,-2.7,0.0,0.0,5.9,0.9,3.6,-6.9
UFI,"Unifi, Inc.",NYSE,Non-Energy Materials,213.7,21.4,18.5,467.2,0.8,-17.7,8.9,606.5,#N/A,#N/A,#N/A,@NA,175.8,9.5,176.2,9.5,157.5,8.5,157.5,8.5,157.5,8.5,163.4,8.8,167.3,9.0,176.5,9.5,193.7,10.5,193.7,10.5,193.7,10.5,193.7,10.5,190.2,10.3,190.4,10.3,181.0,9.8,172.5,9.3,189.3,10.2,189.3,10.2,189.3,10.2,175.8,9.5,172.8,9.3,174.9,9.5,180.4,9.8,178.0,9.6,178.0,9.6,178.0,9.6,184.7,10.0,186.2,10.1,197.8,10.7,191.5,10.4,11.6,0.6,-17.7,0.2,-10.6,0.0,0.0,3.8,2.4,5.5,9.7,0.0,0.0,0.0,-1.8,0.1,-5.0,-4.7,9.8,0.0,0.0,-7.1,-1.7,1.2,3.2,-1.3,0.0,0.0,3.7,0.8,6.3,-3.2
UFPI,"UFP Industries, Inc.",NASDAQ,Non-Energy Materials,"2,272.4",15.6,61.4,"2,928.3",0.3,-8.6,21.0,"4,435.1",4.4,7.5,4.7,BB,"2,076.9",34.0,"2,131.3",34.9,"2,023.7",33.1,"2,023.7",33.1,"2,023.7",33.1,"2,226.0",36.4,"2,251.6",36.9,"2,327.4",38.1,"2,510.7",41.1,"2,510.7",41.1,"2,510.7",41.1,"2,510.7",41.1,"2,410.5",39.5,"2,384.2",39.0,"2,194.2",35.9,"2,244.9",36.7,"2,318.2",37.9,"2,318.2",37.9,"2,318.2",37.9,"2,250.4",36.8,"2,161.2",35.4,"2,193.0",35.9,"2,244.9",36.7,"2,301.7",37.7,"2,301.7",37.7,"2,301.7",37.7,"2,455.1",40.2,"2,499.1",40.9,"2,651.2",43.4,"2,512.5",41.1,165.6,2.7,-8.6,2.6,-5.0,0.0,0.0,10.0,1.2,3.4,7.9,0.0,0.0,0.0,-4.0,-1.1,-8.0,2.3,3.3,0.0,0.0,-2.9,-4.0,1.5,2.4,2.5,0.0,0.0,6.7,1.8,6.1,-5.2
UFS,Domtar Corporation,NYSE,Non-Energy Materials,"1,194.3",31.7,56.9,"2,175.1",0.8,-6.5,18.2,"4,817.0",4.1,6.9,6.2,A,"1,091.1",19.8,"1,152.4",20.9,"1,139.7",20.7,"1,139.7",20.7,"1,139.7",20.7,"1,205.9",21.9,"1,166.7",21.1,"1,259.4",22.8,"1,256.1",22.8,"1,256.1",22.8,"1,256.1",22.8,"1,256.1",22.8,"1,246.8",22.6,"1,230.2",22.3,"1,173.3",21.3,"1,132.0",20.5,"1,197.1",21.7,"1,197.1",21.7,"1,197.1",21.7,"1,140.2",20.7,"1,118.2",20.3,"1,130.3",20.5,"1,150.7",20.9,"1,160.1",21.0,"1,160.1",21.0,"1,160.1",21.0,"1,238.5",22.4,"1,310.8",23.8,"1,372.0",24.9,"1,289.2",23.4,65.4,1.2,-8.6,5.6,-1.1,0.0,0.0,5.8,-3.2,7.9,-0.3,0.0,0.0,0.0,-0.7,-1.3,-4.6,-3.5,5.8,0.0,0.0,-4.7,-1.9,1.1,1.8,0.8,0.0,0.0,6.8,5.8,4.7,-6.0
UGI,UGI Corporation,NYSE,Energy,"5,562.0",-0.9,208.5,"9,438.9",0.0,-7.6,22.5,"6,572.9",5.5,6.2,5.9,A,"5,138.6",24.6,"5,451.4",26.1,"5,213.7",25.0,"5,213.7",25.0,"5,213.7",25.0,"5,553.6",26.6,"5,795.5",27.8,"6,016.6",28.9,"6,264.8",30.0,"6,264.8",30.0,"6,264.8",30.0,"6,264.8",30.0,"5,983.2",28.7,"6,100.0",29.3,"5,695.4",27.3,"5,449.4",26.1,"5,872.7",28.2,"5,872.7",28.2,"5,872.7",28.2,"5,662.1",27.2,"5,693.4",27.3,"5,828.9",28.0,"5,849.8",28.1,"5,889.4",28.2,"5,889.4",28.2,"5,889.4",28.2,"6,104.2",29.3,"6,275.2",30.1,"6,529.6",31.3,"6,294.0",30.2,367.7,1.8,-7.6,6.1,-4.4,0.0,0.0,6.5,4.4,3.8,4.1,0.0,0.0,0.0,-4.5,2.0,-6.6,-4.3,7.8,0.0,0.0,-3.6,0.6,2.4,0.4,0.7,0.0,0.0,3.6,2.8,4.1,-3.6
